sep=,
"Location","Document URI","Text","Annotation","Contributor","Date"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.337.xml","pollice cerae","332 pollice cera <Ov. met. 8,189-198> U","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.339.xml","talis erat ","334 talis erat imago <Stat. Theb. 7,808> U","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.339.xml","fallitque tuentes ambiguus tenuique latens discrimine sexus.","336-337 <Ov. met. 4,279-280> U Sithon au genre ambigu<Ov. met. 4.378-379> U Ermaphrodite  <Ov. met. 8,322-323> U Atalante <Ov. met. 9,712-713> U Iphis","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.339.xml","nec luctata diu","335 nec luctata diu <Ov. met. 7,1> U","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.339.xml","superest","335-336 superest decor <Stat. Theb. 10,643> U","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.339.xml","Sic ergo","339-342 <Ov. ars 3,297-306> U  recommandation d'Ovide aux femmes","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.339.xml","sic","339 sic manus <Verg. Aen. 3,490> U","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.339.xml","sic ","344-348 <Stat. Theb. 4,256-259> U Diane revêt Parthénopée","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.339.xml","virgineis","344 virgineis Therapnis <Stat. Theb. 3,422> U","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.339.xml","comes haeret eunti","345 comes haeret eunti <Stat. Theb. 5,98-99> <Stat. Theb. 11,357> U","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.339.xml","rcu pharetraque levat","347 arcu pharetraque levat <Ov. met. 2,439>","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.335.xml","Quis deus ","283 quis deus fraudes <Verg. Aen.  10,72-73>U ","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.335.xml","attonitae","283 attonitae parenti <Stat. Theb. 8,113> <Stat. Theb. 12,708> <Stat. Theb. 2,479-480> <Verg. Aen. 5,659> <Verg. Aen. 7,580> <Ov. met. 5,509-510> U","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.335.xml","forte diem","286 forte diem <Verg. Aen. 8,102> <Ov. met. 2,711-713> U","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.335.xml","spargere floribus","289 spargere floribus <Stat. Theb. 5,580> <Verg. Aen. 6,884> U","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.335.xml"," teneri","291 teneri pudoris <Ov. her. 2,143> U","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.335.xml","virginitas","292 virginitas anni <Stat. Theb. 5,81-82> <Verg. Aen. 7,53> U","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.335.xml","quantum Diana","294 <Verg. Aen. 1,498-504> U comparaison avec Diane <Ov. met. 3,181-2> U Diane qui dépasse en taille les autres","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.335.xml","quantum ","293-296 quantum quantum tantum <Ov. met. 2,722-725> U","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.335.xml","effulget tantum ","295 quantum effulgit <Stat. Theb. 6,577> U motif d'une personne qui resplendit particulièrement ","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.335.xml","virides","293 virides Nymphas <Ov. met. 5,575> <Ov. her. 5,53> U","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.335.xml","regina","295-296 regina chori <Stat. Theb. 4,379> U","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.335.xml","purpura","297-298 purpura aureum <Verg. Aen. 5,251> <Theb. 10,60> U ","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.335.xml","pectoris angues","299 pectoris angues <Stat. Theb. 8,518> U même contexte","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.335.xml","exempta","300 exempta casside <Stta. Theb.  10,759> U","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.335.xml","casside vultus","300 casside vultus <Stat. Theb. 9,541> <Stat. Theb. 9,879> <Stat. Theb.11,408> U","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.335.xml","hanc ubi ducentem longe socia agmina vidit,","301hanc ubi ducentem longe socia agmina vidit <Verg. Aen. 10,721> U","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.335.xml","trux puer","302 trux puer <Stat. Theb. 7,342> U","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.335.xml","pectora motu","302 pectora motu <Verg. Aen. 12,217> U clausule aussi","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.335.xml"," bibit ossibus ignem.","303 bibit ossibus ignem <Verg. Aen. 1,795> U Didon
<Verg. Aen. 1,660) <Ov. met. 2,410> <Ov. met. 7,747> <Verg. Aen. 5,172> <Verg. Aen. 7.355> <Stat. Theb. 11,234-235> U","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.337.xml","in vultus atque ora redit lucemque genarum tinguit ","305-306 <Verg. Aen. 12,65-66> <Verg. Aen. 2,542> U","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.335.xml"," haustus ","304 haustus <Verg. Aen. 1,749> U","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.335.xml"," fax","304 fax medullis <Verg. Aen. 4,66> U","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.337.xml","impulsam t","306 impulsam <Stat. Theb. 4, 581> U","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.337.xml","pererrat.","306pererrat <Verg. Aen. 7,375-376> U","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.337.xml","lactea Massagetae veluti cum pocula fuscant","307 <Stat. Theb. 2,84-85> <Ov. am. 2,5,40> <Ov. met. 4,332> U","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.337.xml","sanguine puniceo vel ebur corrumpitur ostro","308 <Verg. Aen.  12,67-68> U","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.337.xml","palletque rubetque","309 <Ov. met. 4,266-268> <Stat. Theb. 1,537-538> <Stta. Theb. 11,336-337>U topos","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.337.xml","disiciat","311 disiciat <Verg. Aen. 1,70> U","Lavinia Milic","21 May 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.337.xml","ut ","313-317 <Ov. am. 2,12,25-26> <Ov. met. 9,46-49> <Verg. Aen. 12,103-106> <Verg. Aen. 12,715-722> <Stat. Theb. 6,864-867> U comparaison avec le taureau  fréquente en général et chez Stace en particulier","Lavinia Milic","21 May 2015"
