sep=,
"Location","Document URI","Text","Annotation","Contributor","Date"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.323.xml","mea pignora","127 mea pignora <Stat. Theb. 1,87> N fils d'Oedipe","Lavinia Milic","10 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.323.xml","Iamdudum tacito lustrat Thetis omnia visu","126 <Verg. Aen. 5,27> <Verg. Aen. 11,763> <Verg. Aen. 10,447> N
""collage di luoghi virgiliani"" N ad v.
<Ov. met. 7,366> N <Stat. Theb. 5,546> N","Lavinia Milic","10 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.323.xml","demissus in armos","124 demissus in armos <Ov. met. 10,112> N bijoux autour du cou d'un cerf ? cf. v. 111 late patentibus altas umbras /Ach. 1,111
<Stat. Theb. 6,502> N expression opposée (course de chars)","Lavinia Milic","10 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.323.xml","ungula campo","123 ungula campo <Verg. Aen. 8,596> N R-S <Verg. Aen. 11,875> N contexte guerrier dans Virgile, antinomie recherchée?
<Stat. Theb. 6,401> N course de chars <Stat. Theb. 6,459> N course de chars <Stat. Theb. 12,656> N R-S déplacement hostile contre Thèbes","Lavinia Milic","10 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.323.xml","in limine primo","119 in limine primo <Verg. Aen. 2,485> <Verg. Aen. 6,427>  <Verg. Aen. 11,423> N R-S
<Stat. Theb. 2,314> <Stat. Theb. 10,496> N R-S formulaire","Lavinia Milic","10 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.321.xml","to know herbs that bring health","cf. Stat. silv. 1,4,98-99 référence à la compétence médicale de Chiron ","Lavinia Milic","10 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.321.xml","terga ferarum.","115 terga ferarum <Verg. Aen. 7,20> N R-S <Ov. met. 14,66> N ","Lavinia Milic","10 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.321.xml","pharetrae insontes ","115 pharetras insontes <Stat. Theb. 6,75> N flèches inoffensives jouet d'Archémore","Lavinia Milic","10 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.321.xml","stabula alta","111 stabula alta <Verg. Aen. 6,179> <Verg. Aen. 9,388> <Verg. Aen. 10,723> N
<Ov. met. 5,627> <Ov. met. 6,521> <Ov. met. 8,554> N","Lavinia Milic","10 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.321.xml","signa tamen","109 signa tamen <Ov. met. 5,468> <Ov. met. 15,782> N formulaire?","Lavinia Milic","10 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.321.xml","pars","108 pars partem <Stat. Theb. 8,703> N même polyptote (formulaire)","Lavinia Milic","10 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.321.xml","longo suspendit","107 longo suspendit arcu <Stat. Theb. 10,83> N R-S ? Iris/arc en ciel","Lavinia Milic","10 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.319.xml","Danai ","93 Danai Caphereus <Ov. met. 14,472> T","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.319.xml","Danai ","93 Danai Caphereus <Ov. met. 14,472> T","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.319.xml","sanguine Teucros","86 sanguine Teucros <Ov. met. 13,705> T étymologie sur le nom des Teucri <Ov. met. 14,698> T","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.319.xml","sanguine Teucros","86 sanguine Teucros <Ov. met. 13,705> T étymologie sur le nom des Teucri <Ov. met. 14,698> T","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.319.xml","laniata","77 laniata pectore <Ov. met. 6,248> T <Ov. met. 11,681> T <Ov. met. 13,493> T désespoir et deuil","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.319.xml","laniata","77 laniata pectore <Ov. met. 6,248> T <Ov. met. 11,681> T <Ov. met. 13,493> T désespoir et deuil","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.319.xml","pectore nudo","77 pectore nudo <Ov. met. 3,178> T Nymphes autour de Diane pour cacher sa nudité","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.319.xml","pectore nudo","77 pectore nudo <Ov. met. 3,178> T Nymphes autour de Diane pour cacher sa nudité","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.319.xml","pro nato","74 pro nato <Ov. met. 7,590> T","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.319.xml","pro nato","74 pro nato <Ov. met. 7,590> T","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.317.xml","natant","60 natant pedum <Ov. met. 15,376> T ? naissance et évolution des grenouilles","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.317.xml","natant","60 natant pedum <Ov. met. 15,376> T ? naissance et évolution des grenouilles","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.317.xml","rege salutato","57 rege salutato <Ov. met. 7,651> T ? formulaire","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.317.xml","rege salutato","57 rege salutato <Ov. met. 7,651> T ? formulaire","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.315.xml"," sequi cunctas","46 sequi cunctas sorores <Ov. met. 3,713-714> T ? Agavé et les Bacchantes mettent en pièces Penthée","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.315.xml"," sequi cunctas","46 sequi cunctas sorores <Ov. met. 3,713-714> T ? Agavé et les Bacchantes mettent en pièces Penthée","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.315.xml","angustum","29 angustum aequor <Ov. met. 5,410> T bras de mer étroit à Syracuse","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.315.xml","angustum","29 angustum aequor <Ov. met. 5,410> T bras de mer étroit à Syracuse","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.315.xml","cum","25 cum Idaeos <Ov. met. 14,535> T ici ce sont les bateaux d'Enée que Turnus veut incendier","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.315.xml","cum","25 cum Idaeos <Ov. met. 14,535> T ici ce sont les bateaux d'Enée que Turnus veut incendier","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml"," magnus","19 magnus Achilles <Ov. met. 8,309> T même épithète","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml"," magnus","19 magnus Achilles <Ov. met. 8,309> T même épithète","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","da veniam","17 da veniam <Ov. met. 1,386> T ?  <Ov. met. 6,33> T ? formulaire","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.313.xml","da veniam","17 da veniam <Ov. met. 1,386> T ?  <Ov. met. 6,33> T ? formulaire","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.321.xml","ratibus","96 ratibus parabat <(Ov. her. 8,23> T","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.321.xml","ratibus","96 ratibus parabat <(Ov. her. 8,23> T","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.319.xml","caeruleis ","78 caeruleis equis <Ov. her. 7,50> T Didon à Enée, chevaux de Triton sur une mer apaisée","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.319.xml","caeruleis ","78 caeruleis equis <Ov. her. 7,50> T Didon à Enée, chevaux de Triton sur une mer apaisée","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.319.xml","undis ","72undis obrue <Ov. her. 7,78> T ? Didon fait référence à une possible tempête pour la flotte d'Enée","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.319.xml","undis ","72undis obrue <Ov. her. 7,78> T ? Didon fait référence à une possible tempête pour la flotte d'Enée","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.317.xml","Iasonia puppis Pagasaea","65 Iasonia puppis Pagasaea <Ov. her. 16,347> T même référence à Argo , argumentaire différent (crimen pour Thétis dans Ach. / preuve que une guerre n'éclate pa forcéement après l'enlèvement d'une jeune fille pour Pâris dans Ov.)","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.317.xml","Iasonia puppis Pagasaea","65 Iasonia puppis Pagasaea <Ov. her. 16,347> T même référence à Argo , argumentaire différent (crimen pour Thétis dans Ach. / preuve que une guerre n'éclate pa forcéement après l'enlèvement d'une jeune fille pour Pâris dans Ov.)","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.317.xml","Oceano veniebat ab","52 Oceano veniebat ab <Ov. am. 1,13,1> T ? l'Aurore qui quitte son vieux mari Tithon et apparaît au-dessus de l'océan","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.317.xml","Oceano veniebat ab","52 Oceano veniebat ab <Ov. am. 1,13,1> T ? l'Aurore qui quitte son vieux mari Tithon et apparaît au-dessus de l'océan","Lavinia Milic","09 Mar 2015"
