sep=,
"Location","Document URI","Text","Annotation","Contributor","Date"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.323.xml","inducit ","125 inducit <Stat. Theb 2,200> <Stat. Theb. 12,326> <Stat. Theb. 12,464-5> <Stat. Ach. 1,548> D","Chris Forstall","15 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.323.xml","inania","133-4 inania ... Tartara <Ov. met. 11,670> <Ov. met. 12,523-4> <Stat. Theb. 9,654-5> D","Chris Forstall","15 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.323.xml","hos abolere metus","135-6 hos aboluere metus ... iubet ... Carpathius vates <Verg. Aen. 4,497-8> abolere nefandi cuncta viri monumenta iuvat D","Chris Forstall","15 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.323.xml","magici","135 magici <Verg. Aen. 4,493> D","Chris Forstall","15 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.323.xml","sacri","135 sacri <Verg. Aen. 4,500> D","Chris Forstall","15 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.323.xml","litora summa","137-8 litora summa Oceani <Verg. Aen. 4,480-1> finem Oceani ... ultimus ... locus D","Chris Forstall","15 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.323.xml","Carpathius vates","136 Carpathius vates <Ov. met. 11,249> D","Chris Forstall","15 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.323.xml","sub axe peracto","136 sub axe peracto <Verg. Aen. 4,480> Oceani finem iuxta solemque cadentem D","Chris Forstall","15 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.323.xml","sub axe peracto","136 sub axe peracto <Stat. Theb. 5,180> perfecto sole D","Chris Forstall","15 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.323.xml","longum","140 longum <Stat. Ach. 2,43> <Stat. Theb. 2,163> longum enumerare D","Chris Forstall","15 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.323.xml","magis","141 magis <Stat. Theb. 4,543> D","Chris Forstall","15 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.323.xml","neque enim ille dedisset","141 neque enim ille dedisset <Stat. Theb. 1,578-9> D","Chris Forstall","15 Mar 2015"
