# Tesserae V3 results
#
# session   = 00000006
# source    = statius.thebaid
# target    = statius.achilleid
# unit      = line
# feature   = stem
# stopsize  = 10
# stbasis   = both
# stopwords = et qui quis in hic iam ille neque tu ego
# max_dist  = 10
# dibasis   = freq
# cutoff    = 9
# filter    = off

"RESULT"	"TARGET_LOC"	"TARGET_TXT"	"SOURCE_LOC"	"SOURCE_TXT"	"SHARED"	"SCORE"
133	"stat. ach. 1.149"	"olim et **ferre** minas **avideque** audire solebat"	"stat. theb. 7.533"	"corda labant, **ferrique** **avidus** mansueverat ardor."	"fero-ferrum; auidus"	9.32
134	"stat. ach. 1.150"	"**imperia** et nostris procul **haud** discedere ab antris:"	"stat. theb. 3.387"	"consiliis pater **imperiique** **haud** flectere molem"	"imperium; haud"	9.19
135	"stat. ach. 1.151"	"nunc illum **non** Ossa **capit**, **non** Pelion ingens"	"stat. theb. 8.112"	"vel **captum** Thebis; iam **non** Lernaea videbo"	"capio; non"	9.21
136	"stat. ach. 1.154"	"armenta et semet **campis** fluviisque **fugari**:"	"stat. theb. 2.675"	"ut leo, qui **campis** longe custode **fugato**"	"campe-campus; fugo"	9.30
137	"stat. ach. 1.155"	"insidiasque et **bella** **parant** tumideque minantur."	"stat. theb. 2.328"	"**bella** cupit **pastusque** et capta armenta reposcit"	"pasco; bellum-bellus"	9.53
138	"stat. ach. 1.155"	"insidiasque et **bella** **parant** tumideque minantur."	"stat. theb. 2.546"	"ora ferens—nec tanta putat sibi **bella** **parari**—:"	"paro; bellum-bellus"	9.75
139	"stat. ach. 1.155"	"insidiasque et **bella** **parant** tumideque minantur."	"stat. theb. 7.453"	"urbem in conspectu **belli** suprema **parantis**"	"bellum-bellus; paro"	9.53
140	"stat. ach. 1.155"	"insidiasque et **bella** **parant** tumideque minantur."	"stat. theb. 11.97"	"non solitas acies nec Martia **bella** **paramus**,"	"paro-pasco; bellum-bellus"	9.14
141	"stat. ach. 1.155"	"insidiasque et **bella** parant tumideque **minantur**."	"stat. theb. 12.683"	"pacificus, sed **bella** ciet **bellumque** **minatur**,"	"bellum-bellus; minor"	9.48
142	"stat. ach. 1.157"	"hac **veheret**, **iuvenem** Alciden et Thesea vidi —"	"stat. theb. 5.713"	"qui geminos **iuvenes** Lemni de litore **vectos**"	"ueho; iuuenis"	9.32
143	"stat. ach. 1.158"	"**sed** **taceo**.” figit gelidus Nereida pallor:"	"stat. theb. 4.517"	"illum—**sed** **taceo**: prohibet tranquilla senectus,"	"sed; taceo"	9.77
144	"stat. ach. 1.158"	"**sed** **taceo**.” figit gelidus Nereida pallor:"	"stat. theb. 4.716"	"una tamen **tacitas** **sed** iussu numinis undas"	"sed; taceo"	9.18
145	"stat. ach. 1.158"	"**sed** **taceo**.” figit gelidus Nereida pallor:"	"stat. theb. 10.285"	"sentit adesse deam, **tacitus** **sed** gaudia celat"	"taceo; sed"	9.18
146	"stat. ach. 1.159"	"ille aderat multo **sudore** et **pulvere** maior,"	"stat. theb. 10.37"	"sicut erant — **pulvis** **sudorque** cruorque per artus"	"sudor; puluis"	9.16
147	"stat. ach. 1.160"	"et **tamen** **arma** inter festinatosque labores"	"stat. theb. 12.694"	"aspicit; **armari** populos **tamen** **armaque** ferri"	"arma-armo; armo; tamen"	9.35
148	"stat. ach. 1.161"	"dulcis adhuc **visu**: niveo natat **ignis** in ore"	"stat. theb. 1.654"	"tecta **vides**, **ignique** datis cultoribus omnis"	"ignio-ignis; uideo"	9.50
149	"stat. ach. 1.161"	"**dulcis** adhuc **visu**: niveo natat ignis in ore"	"stat. theb. 2.23"	"heu **dulces** **visure** polos solemque relictum"	"uideo; dulcis"	9.63
150	"stat. ach. 1.161"	"dulcis adhuc visu: niveo **natat** ignis in **ore**"	"stat. theb. 2.337"	"numquam in pace sopor, quotiens haec **ora** **natare**"	"nato; aurum-os"	9.37
151	"stat. ach. 1.161"	"dulcis **adhuc** **visu**: niveo natat ignis in ore"	"stat. theb. 8.756"	"lumina torva **videns** et **adhuc** dubitantia figi."	"adhuc; uideo"	9.49
152	"stat. ach. 1.162"	"purpureus fulvoque **nitet** coma gratior **auro**."	"stat. theb. 1.540"	"victa fames, signis perfectam **auroque** **nitentem**"	"auro-aurum; niteo"	9.07
153	"stat. ach. 1.162"	"purpureus fulvoque nitet **coma** gratior **auro**."	"stat. theb. 5.502"	"ille graves oeulos languentiaque **ora** **comanti**"	"aurum; como"	9.57
154	"stat. ach. 1.162"	"purpureus **fulvoque** **nitet** coma gratior auro."	"stat. theb. 6.723"	"ire iubet, **fulvo** quae circumfusa **nitebat**"	"fuluum-fuluus; niteo"	9.66
155	"stat. ach. 1.164"	"tranquillaeque **faces** **oculis** et plurima vultu"	"stat. theb. 5.508"	"livida **fax** **oculis**, tumidi stat in ore veneni"	"fax; oculus"	9.87
156	"stat. ach. 1.166"	"**cum** **redit** et saevis permutat plectra pharetris."	"stat. theb. 6.609"	"munus et, Ogygio victor **cum** Marte **redisset**,"	"redeo; cum"	9.48
157	"stat. ach. 1.166"	"cum **redit** et **saevis** permutat plectra pharetris."	"stat. theb. 8.732"	"ponunt, ac **saevi** **rediturum** ad proelia Martis"	"redeo; saeuio-saeuus"	9.04
158	"stat. ach. 1.167"	"forte et laetus **adest** — **o** quantum gaudia formae"	"stat. theb. 1.716"	"**adsis**, **o** memor hospitii, Iunoniaque arva"	"adsum; o"	9.79
159	"stat. ach. 1.167"	"forte et **laetus** **adest** — o quantum gaudia formae"	"stat. theb. 2.159"	"**laeta** **Ades**, aequo pubescunt sidere natae,"	"laetus; adsum"	9.17
160	"stat. ach. 1.167"	"forte et laetus **adest** — **o** quantum gaudia formae"	"stat. theb. 5.246"	"hac sequere, **o** miserande; premunt **aderuntque** moranti,"	"adsum; o"	9.38
161	"stat. ach. 1.168"	"adiciunt! — : **fetam** Pholoes **sub** rupe leaenam"	"stat. theb. 10.821"	"**fetibus** abreptis Scythico deserta **sub** antro"	"sub; fetus"	9.09
162	"stat. ach. 1.169"	"**perculerat** **ferro** vacuisque reliquerat antris"	"stat. theb. 8.450"	"**perculerant** **ferro**; sed dum spolia omnia caesis"	"ferrum; percello"	9.82
163	"stat. ach. 1.170"	"**ipsam**, **sed** catulos adportat et incitat ungues."	"stat. theb. 12.371"	"Antigone, comitemque premens **ipsamque**; **sed** ambo"	"sed; ipse"	9.09
164	"stat. ach. 1.171"	"quos tamen, ut fido genetrix in **limine** visa **est**,"	"stat. theb. 6.390"	"casside, iamque locus cuique **est** et **liminis** ordo."	"sum; limen"	9.29
165	"stat. ach. 1.171"	"quos tamen, ut fido genetrix in limine **visa** **est**,"	"stat. theb. 7.485"	"huic utero **est**.” trepidi **visam** expavere manipli"	"uideo-uiso; sum"	9.49
166	"stat. ach. 1.171"	"quos tamen, ut **fido** genetrix in limine **visa** est,"	"stat. theb. 9.624"	"heu nimium tibi **fisus** abit, da **visere** belli"	"fido; uiso"	9.14
167	"stat. ach. 1.171"	"quos tamen, **ut** fido genetrix in limine **visa** est,"	"stat. theb. 10.813"	"ipsa dedi. **viden** **ut** iugulo consumpserit ensem?"	"ut; uideo"	9.02
168	"stat. ach. 1.171"	"quos tamen, ut fido genetrix in **limine** visa **est**,"	"stat. theb. 12.201"	"**limina**: **sunt** illic soceri mihi **suntque** sorores"	"sum; limen"	9.08
169	"stat. ach. 1.177"	"et tamen aequali **visurus** Pergama **fato**."	"stat. theb. 2.174"	"ora tenent, **visique** inter sese ordine **fandi**"	"for; uideo"	9.41
170	"stat. ach. 1.179"	"flumina fumantesque **genas** **crinemque** novatur"	"stat. theb. 7.336"	"poscentes inrupit aquas, iam **crine** **genisque**"	"crinis; gena"	9.87
171	"stat. ach. 1.181"	"**intrat** equo fessumque **sui** iubar excitat astri."	"stat. theb. 4.811"	"aequa sitis, frenata **suis** in curribus **intrant**"	"intro; suo-sus-suus"	9.23
172	"stat. ach. 1.181"	"intrat equo fessumque sui **iubar** **excitat** astri."	"stat. theb. 10.136"	"Iris et obtusum multo **iubar** **excitat** imbri."	"iubar; excito"	9.23
173	"stat. ach. 1.182"	"miratur comitque **senex**, nunc pectora **mulcens**,"	"stat. theb. 11.196"	"coeperat et leni **senior** **mulcere** furentem"	"mulceo; senex"	9.47
174	"stat. ach. 1.183"	"nunc fortes umeros: angunt **sua** gaudia **matrem**,"	"stat. theb. 9.737"	"nec se mente regit, patriae **matrisque** **suique**"	"suus; mater"	9.48
175	"stat. ach. 1.185"	"orat et **attonitae** **varia** oblectamina nectens"	"stat. theb. 7.127"	"haec Pavor **attonitis**; **variosque** per agmina vultus"	"attono; uarius"	9.93
176	"stat. ach. 1.186"	"elicit extremo chelyn et **solantia** **curas**"	"stat. theb. 9.603"	"verbaque sollicitas matrum **solantia** **curas**"	"solo-solor; cura-curo"	9.48
177	"stat. ach. 1.187"	"fila **movet** **leviterque** expertas pollice chordas"	"stat. theb. 8.274"	"colligit et **leviter** **moto** fugat astra flagello:"	"leuis; moueo"	9.82
178	"stat. ach. 1.188"	"**dat** **puero**, canit ille libens immania laudum"	"stat. theb. 10.427"	"hic pater, angusti **puero** **date** pulveris haustus"	"puer; do"	9.63
179	"stat. ach. 1.193"	"maternos in **fine** toros **superisque** gravatum"	"stat. theb. 11.19"	"agmina; iam **finis** votis **finisque** **supremis**"	"finis; superus"	9.91
180	"stat. ach. 1.195"	"**nox** trahit in **somnos**, saxo conlabitur ingens"	"stat. theb. 9.622"	"hunc mihi — quid trepidae **noctes** **somnusque** minantur?"	"nox; somnus"	9.47
181	"stat. ach. 1.196"	"Centaurus **blandusque** umeris **se** innectit Achilles,"	"stat. theb. 9.329"	"**blandior**, aestivo nec **se** magis aequore Triton"	"blandus; sui"	9.21
182	"stat. ach. 1.197"	"quamquam ibi **fida** **parens**, adsuetaque pectora mavult."	"stat. theb. 3.93"	"concilia; ast illum coniunx **fidique** **parentes**"	"parens-pareo; fidus"	9.27
183	"stat. ach. 1.197"	"quamquam ibi fida **parens**, **adsuetaque** pectora mavult."	"stat. theb. 11.109"	"**adsuetumque** larem, tibi **pareat** impius exsul,"	"assuesco; pareo"	10.03
184	"stat. ach. 1.202"	"nee Macetum gens dura **placet** laudumque **daturi**"	"stat. theb. 12.780"	"iam victos operire **placet**? vade atra **dature**"	"placeo-placo; do"	9.31
185	"stat. ach. 1.205"	"**Cycladas**. hic spretae **Myconosque** humilisque Seriphos"	"stat. theb. 3.438"	"**Cyclades**, ipsa tua **Mycono** Gyaroque revelli,"	"myconos; cyclades"	9.73
186	"stat. ach. 1.206"	"et Lemnos non **aequa** viris **atque** hospita Delos"	"stat. theb. 4.359"	"**aequatos** caelo surdum **atque** ignobile muros"	"aequo; atque"	9.14
187	"stat. ach. 1.206"	"et Lemnos **non** **aequa** viris atque hospita Delos"	"stat. theb. 9.519"	"Theseos ignis ubi est?” **non** spernit coniugis **aequas**"	"aequo-aequus; non"	9.29
188	"stat. ach. 1.206"	"et Lemnos **non** **aequa** viris atque hospita Delos"	"stat. theb. 11.272"	"sat tua **non** **aequis** luimus periuria divis."	"non; aequus"	9.05
189	"stat. ach. 1.210"	"**missa** sequi centumque **dei** numerare catenas."	"stat. theb. 3.197"	"invidiam planxere **deis** **miseroque** tumultu"	"deeo-deus; mitto"	9.45
190	"stat. ach. 1.210"	"missa **sequi** centumque **dei** numerare catenas."	"stat. theb. 3.512"	"damna canens, quae prima **deum** portenta **sequamur**?"	"deus; sequor"	9.37
191	"stat. ach. 1.211"	"haec placet, haec timidae tellus **tutissima** **matri**."	"stat. theb. 9.720"	"vix **tutae** sine **matre** viae, silvestria cuius"	"mater; tueor"	9.69
192	"stat. ach. 1.215"	"hic **homines**: tandem dubiae placet umbra, **novisque**"	"stat. theb. 12.501"	"ceu leges **hominemque** **novum** ritusque sacrorum"	"nouus; homo"	9.03
193	"stat. ach. 1.217"	"Altera consilio **superest** tristemque **fatigat**"	"stat. theb. 2.244"	"Certant laetitia **superosque** in vota **fatigant**"	"superus; fatigo"	9.19
194	"stat. ach. 1.218"	"cura deam, natum ipsa **sinu** complexa per **undas**"	"stat. theb. 4.266"	"**undantemque** **sinum** nodis inrugat Hiberis."	"sinus; undo"	9.71
195	"stat. ach. 1.218"	"cura deam, **natum** **ipsa** sinu complexa per undas"	"stat. theb. 7.610"	"iam non ausa preces; **natas** **ipsamque** repellunt"	"ipse; natus"	10.09
196	"stat. ach. 1.218"	"cura deam, **natum** **ipsa** sinu complexa per undas"	"stat. theb. 10.725"	"Tiresias **nataeque** canat; non si **ipse** reclusis"	"natus; ipse"	9.14
197	"stat. ach. 1.218"	"cura **deam**, natum **ipsa** sinu complexa per undas"	"stat. theb. 12.757"	"linquebant fretique **deis** atque **ipsius** armis;"	"ipse; dea"	9.41
198	"stat. ach. 1.219"	"an **magno** Tritone ferat, **ventosne** volucres"	"stat. theb. 7.676"	"librabat **magna** **venturam** mole cupressum."	"uenio; magnus"	9.41
199	"stat. ach. 1.219"	"an magno Tritone **ferat**, ventosne **volucres**"	"stat. theb. 10.141"	"illius aura solo **volucres** pecudesque **ferasque**"	"fero; uolucer-uolucris"	9.36
200	"stat. ach. 1.220"	"advocet an pelago **solitam** Thaumantida **pasci**."	"stat. theb. 11.97"	"non **solitas** acies nec Martia bella **paramus**,"	"pasco; soleo"	9.05
201	"stat. ach. 1.222"	"delphinas biiugos, quos illi **maxima** **Tethys**"	"stat. theb. 3.34"	"astrorumque obitus, ubi primum **maxima** **Tethys**"	"tethys; magnus"	10.01
202	"stat. ach. 1.224"	"nutrierat; — nullis vada **per** Neptunia **glaucae**"	"stat. theb. 2.99"	"infula **per** crines, **glaucaeque** innexus olivae"	"per; glaucus"	9.37
203	"stat. ach. 1.225"	"tantus honos formae nandique **potentia** nec **plus**"	"stat. theb. 7.480"	"praecipitantem artus et **plus** quam **possit** euntem"	"possum; multus"	9.51
204	"stat. ach. 1.225"	"tantus honos formae **nandique** potentia nec **plus**"	"stat. theb. 9.239"	"turpe latent; **multi** fluvium transmittere **nando**"	"multus; no"	9.32
205	"stat. ach. 1.225"	"**tantus** **honos** formae nandique potentia nec plus"	"stat. theb. 11.683"	"iura? quid anguste **tantos** metiris **honores**?"	"honor; tantus"	9.12
206	"stat. ach. 1.226"	"**pectoris** **humani** — iubet hos subsistere pleno"	"stat. theb. 3.660"	"**humanaeque** preces! quid inertia **pectora** ferres?"	"pectus; humanus"	9.27
207	"stat. ach. 1.226"	"pectoris humani — **iubet** hos subsistere **pleno**"	"stat. theb. 10.624"	"mox **plenum** Phoebo vatem et celerare **iubentem**"	"plenum-plenus; iubeo"	9.08
208	"stat. ach. 1.227"	"litore, ne nudae **noceant** contagia **terrae**."	"stat. theb. 5.592"	"agnoscitque nefas, **terraeque** inlisa **nocenti**"	"terra; noceo"	9.51
209	"stat. ach. 1.229"	"qui pueris sopor, Haemonii de **rupibus** **antri**"	"stat. theb. 1.719"	"frugiferum, seu Persei sub **rupibus** **antri**"	"antrum; rupes"	9.48
210	"stat. ach. 1.229"	"qui pueris sopor, Haemonii de **rupibus** **antri**"	"stat. theb. 10.86"	"lucus iners, subterque cavis grave **rupibus** **antrum**"	"rupes; antrum"	9.48
211	"stat. ach. 1.230"	"ad placidas deportat aquas et **iussa** **tacere**"	"stat. theb. 4.716"	"una tamen **tacitas** sed **iussu** numinis undas"	"iubeo; taceo"	9.58
212	"stat. ach. 1.230"	"ad placidas deportat aquas et **iussa** **tacere**"	"stat. theb. 9.449"	"ire **iubet**; frater **tacitas** Asopos eunti"	"taceo; iubeo"	9.06
213	"stat. ach. 1.237"	"illum **non** alias **rediturum** ad Thessala Tempe"	"stat. theb. 3.65"	"qua **redeo**, **non** hanc lacrimis meruisse nec astu"	"redeo; non"	9.49
214	"stat. ach. 1.237"	"illum non **alias** rediturum **ad** Thessala Tempe"	"stat. theb. 4.608"	"cetera ceu plebes, **aliumve** accedit **ad** imbrem,"	"alius; ad"	9.30
215	"stat. ach. 1.237"	"illum non alias **rediturum** **ad** Thessala Tempe"	"stat. theb. 8.732"	"ponunt, ac saevi **rediturum** **ad** proelia Martis"	"redeo; ad"	9.09
216	"stat. ach. 1.237"	"illum non alias **rediturum** **ad** Thessala Tempe"	"stat. theb. 10.237"	"numina? qui fractos superi **rediistis** **ad** Argos?"	"redeo; ad"	9.72
217	"stat. ach. 1.237"	"illum non **alias** **rediturum** ad Thessala Tempe"	"stat. theb. 12.229"	"abdiderat Titan, **aliis** **rediturus** ab undis,"	"redeo; alius-allia"	9.85
218	"stat. ach. 1.237"	"illum non **alias** rediturum **ad** Thessala Tempe"	"stat. theb. 12.349"	"Ecce **alios** gemitus **aliamque** **ad** busta ferebat"	"alius-allia; alius; ad"	9.37
219	"stat. ach. 1.240"	"muta **senis**; **quaerunt** puerilia carmina Fauni"	"stat. theb. 1.66"	"ora **senis**, dum **quaero** patrem, si Sphingos iniquae"	"quaero; sena-senex-seni"	9.35
220	"stat. ach. 1.241"	"et sperata diu **plorant** **conubia** Nymphae."	"stat. theb. 3.579"	"**conubia** et primo **plorantes** limine natos:"	"conubium; ploro"	9.45
221	"stat. ach. 1.241"	"et sperata **diu** **plorant** conubia Nymphae."	"stat. theb. 8.196"	"semper eris mutisque **diu** **plorabere** Delphis,"	"diu; ploro"	9.82
222	"stat. ach. 1.244"	"sublatum curru pelagus **cadit**, at vada **mater**"	"stat. theb. 1.14"	"Ionium socio **casura** Palaemone **mater**,"	"mater; cado"	9.24
223	"stat. ach. 1.244"	"sublatum curru pelagus **cadit**, **at** vada mater"	"stat. theb. 6.726"	"**at** tibi” ait, Phlegya, **casu** frustrate sinistro,"	"cado; at"	9.23
224	"stat. ach. 1.247"	"cum pueri tremefacta quies **oculique** **patentes**"	"stat. theb. 3.150"	"ut vidit lacrimisque **oculi** **patuere** profusis:"	"pateo; oculus"	9.10
225	"stat. ach. 1.247"	"**cum** **pueri** tremefacta quies oculique patentes"	"stat. theb. 4.256"	"ipsam. Maenalia **puerum** **cum** vidit in umbra,"	"cum; puer"	9.19
226	"stat. ach. 1.250"	"**atque** ignota **videt** dubitatque agnoscere matrem."	"stat. theb. 2.466"	"**ac** sceleris, **vidente**, feres! nos poscimus annum;"	"atque; uideo"	9.30
227	"stat. ach. 1.250"	"atque ignota **videt** **dubitatque** agnoscere matrem."	"stat. theb. 8.756"	"lumina torva **videns** et adhuc **dubitantia** figi."	"uideo; dubito"	9.75
228	"stat. ach. 1.250"	"atque ignota **videt** **dubitatque** agnoscere matrem."	"stat. theb. 11.359"	"utque procul **visis** paulum **dubitavit** in armis,"	"dubito; uideo"	9.77
229	"stat. ach. 1.250"	"atque **ignota** **videt** dubitatque agnoscere matrem."	"stat. theb. 12.121"	"infelix **ignoscit** amor. post aspera **visu**,"	"ignosco; uideo"	9.27
230	"stat. ach. 1.251"	"occupat illa manu **blandeque** **adfata** paventem:"	"stat. theb. 11.103"	"volgus et **adfatus** matris **blandamque** precatu"	"blandus; affor"	9.75
231	"stat. ach. 1.252"	"“si mihi, **care** puer, thalamos **sors** aequa tulisset,"	"stat. theb. 1.165"	"Iam **sorte** **carebat** dilatus Polynieis honos, quis tunc tibi, saeve,"	"careo-caro; sors"	9.48
232	"stat. ach. 1.252"	"“si mihi, care puer, thalamos sors **aequa** **tulisset**,"	"stat. theb. 1.286"	"**laturam**, quodcumque tuos, licet **aequus**, in Argos"	"fero; aequus"	9.30
233	"stat. ach. 1.252"	"“si mihi, care **puer**, thalamos sors aequa **tulisset**,"	"stat. theb. 9.855"	"iam minus atque minus **fert** arma **puerque** videtur"	"fero; puer"	9.13
234	"stat. ach. 1.253"	"quos dabat, aetheriis ego te **complexa** **tenerem**"	"stat. theb. 12.337"	"ipsa patrem, ut talem nunc te **complexa** **tenerem**,"	"complector-complexo; teneo"	9.92
235	"stat. ach. 1.255"	"nil humilis **Parcas** terrenaque **fata** vererer."	"stat. theb. 1.706"	"**Parcarum** praenosse manus **fatumque** quod ultrast"	"parca-parcus; fatum-for"	9.86
236	"stat. ach. 1.255"	"**nil** **humilis** Parcas terrenaque fata vererer."	"stat. theb. 4.758"	"**nil** **humile** est: tu nunc Ventis pluvioque rogaris"	"nihil; humile-humilis"	9.76
237	"stat. ach. 1.255"	"**nil** humilis **Parcas** terrenaque fata vererer."	"stat. theb. 7.14"	"ede, **nihil** **parcens**, nempe olim accendere iussus"	"nihil; parco"	9.06
238	"stat. ach. 1.257"	"**tantum** a matre via **est**; quin et metuenda propinquant"	"stat. theb. 3.373"	"moenia, nec vobis **tanti** **sim** causa tumultus"	"tantus; sum"	9.27
239	"stat. ach. 1.259"	"cedamus, paulumque **animos** **submitte** viriles"	"stat. theb. 4.755"	"**submittitque** **animos** et inertia robora carpit"	"summitto; animus"	9.90
240	"stat. ach. 1.259"	"cedamus, paulumque **animos** **submitte** viriles"	"stat. theb. 11.369"	"dulce domo, **submitte** **animos**: en utraque gentis"	"summitto; animus"	9.90
241	"stat. ach. 1.260"	"**atque** habitus **dignare** meos, si Lydia dura"	"stat. theb. 12.122"	"**ac** deflenda tamen, **digno** plangore Nealce"	"digno; atque"	9.22
242	"stat. ach. 1.260"	"atque habitus dignare meos, **si** Lydia **dura**"	"stat. theb. 12.214"	"et nunc me **duram**, **si** quis tibi sensus ad umbras,"	"si; durus"	9.47
243	"stat. ach. 1.261"	"pensa **manu** mollesque **tulit** Tirynthius hastas,"	"stat. theb. 6.860"	"et iam alterna **manus** frontemque umerosque **latusque**"	"manus; fero"	9.15
244	"stat. ach. 1.261"	"pensa manu mollesque **tulit** **Tirynthius** hastas,"	"stat. theb. 11.45"	"exspirat **late** pubes **Tirynthia**, alumni"	"fero; tirynthius"	9.10
245	"stat. ach. 1.262"	"si **decet** **aurata** Bacchum vestigia palla"	"stat. theb. 9.332"	"arma **decent** umeros, clipeusque insignis et **auro**"	"decet; auro"	9.16
246	"stat. ach. 1.263"	"**verrere**, virgineos si **Iuppiter** induit artus,"	"stat. theb. 5.178"	"**Iuppiter** et **versum** miti, reor, aethera cura"	"iuppiter; uerro"	9.29
247	"stat. ach. 1.265"	"hac **sine**, **quaeso**, minas nubemque exire malignam,"	"stat. theb. 6.636"	"promerui, ne, **quaeso**, **sinas** hoc omine Thebas"	"sino; quaeso"	9.06
248	"stat. ach. 1.265"	"hac **sine**, quaeso, **minas** nubemque exire malignam,"	"stat. theb. 11.690"	"finge autem temptare, **sines**? mihine ulla **minaris**"	"sinis-sino; minor"	9.83
249	"stat. ach. 1.268"	"gaudia, **si** terras **humilemque** experta maritum"	"stat. theb. 1.317"	"cura virum, **si** quando **humilem** decedere regno"	"humilis; si"	9.37
250	"stat. ach. 1.270"	"armavi — **totumque** utinam! — , **cape** tuta parumper"	"stat. theb. 9.901"	"praebuit hunc **toto** **capies** pro corpore crinem,"	"totus; capio"	9.68
251	"stat. ach. 1.271"	"tegmina nil nocitura animo, cur **ora** **reducis**"	"stat. theb. 6.785"	"miratur; verum ut fessam super **ora** **reduxit**"	"aurum-ora-oro-os; reduco"	9.78
252	"stat. ach. 1.271"	"tegmina nil nocitura animo, cur **ora** **reducis**"	"stat. theb. 11.494"	"**ora** **reducentem** premit adstridentibus hydris"	"aurum-ora-oro-os; reduco"	9.78
253	"stat. ach. 1.272"	"quidve parant **oculi**? **pudet** hoc mitescere cultu?"	"stat. theb. 1.684"	"volvit iter. regnum et furias **oculosque** **pudentes**"	"pudeo; oculus"	9.95
254	"stat. ach. 1.275"	"**nequiquam** mulcens; **obstat** genitorque roganti"	"stat. theb. 9.142"	"seditione maris **nequiquam** **obstante** magistro"	"nequiquam; obsto"	9.13
255	"stat. ach. 1.276"	"nutritorque **ingens** et cruda exordia **magnae**"	"stat. theb. 5.143"	"hinc stimuli **ingentes**, **magnusque** advolvitur astris"	"magnus; ingens"	9.20
256	"stat. ach. 1.278"	"si quis equum **primis** **submittere** temptet habenis:"	"stat. theb. 4.553"	"**primus** sanguineo **submittit** inertia Cadmus"	"summitto; primus"	9.63
257	"stat. ach. 1.278"	"si quis equum primis **submittere** temptet **habenis**:"	"stat. theb. 11.384"	"iam **submissa** manus, lente iam flectit **habenas**,"	"summitto; habena"	9.10
258	"stat. ach. 1.281"	"ora lupis **dominique** **fremit** captivus inire"	"stat. theb. 9.207"	"fatorum ignarum **domini** solumque **frementem**,"	"dominium-dominus; fremo"	9.64
259	"stat. ach. 1.282"	"imperia **atque** alios miratur **discere** cursus."	"stat. theb. 6.22"	"explorant remos **atque** ipsa pericula **discunt**;"	"atque; disco"	9.08
260	"stat. ach. 1.288"	"exierant dare veris opes **divaeque** **severas**"	"stat. theb. 1.88"	"Talia dicenti crudelis **diva** **severos**"	"seuerus; diua-diuus"	9.21
261	"stat. ach. 1.288"	"exierant dare **veris** opes divaeque **severas**"	"stat. theb. 10.788"	"conditor; hi **sertis**, hi **veris** honore solutos"	"uer-uerum-uerus; sero"	9.08
262	"stat. ach. 1.289"	"fronde ligare comas et **spargere** **floribus** hastam,"	"stat. theb. 5.580"	"**floribus** et vernis adsuetae **spargere** Nymphae,"	"flos; spargo"	9.10
263	"stat. ach. 1.292"	"**virginitas** matura toris **annique** tumentes,"	"stat. theb. 5.82"	"**virginitas** **annique** tegunt — sub nocte dieque"	"annus; uirginitas"	9.80
264	"stat. ach. 1.297"	"illius et **roseo** flammatur purpura **vultu**"	"stat. theb. 4.336"	"dum **roseis** venit umbra genis **vultusque** recedunt"	"uultus; roseus"	9.10
265	"stat. ach. 1.299"	"atque ipsi par forma deae est, si **pectoris** **angues**"	"stat. theb. 8.518"	"voltus et erecti sederunt **pectoris** **angues**."	"pectus; anguis"	9.05
266	"stat. ach. 1.299"	"**atque** **ipsi** par forma deae est, si pectoris angues"	"stat. theb. 10.481"	"Sidonia **atque** **ipsas** calcent in sanguine Thebas."	"atque; ipse"	9.70
267	"stat. ach. 1.299"	"**atque** **ipsi** par forma **deae** est, si pectoris angues"	"stat. theb. 12.757"	"linquebant fretique **deis** **atque** **ipsius** armis;"	"atque; ipse; dea"	9.21
268	"stat. ach. 1.300"	"ponat et **exempta** pacetur **casside** vultus."	"stat. theb. 10.759"	"constitit, **exempta** manifestus **casside** nosci,"	"eximo; cassis"	9.03
269	"stat. ach. 1.301"	"hanc ubi ducentem longe **socia** agmina **vidit**,"	"stat. theb. 8.280"	"partiri et **visas** uni **sociare** solebat"	"uideo; socio"	9.14
270	"stat. ach. 1.304"	"nec **latet** haustus amor, **sed** fax vibrata medullis"	"stat. theb. 9.240"	"adgressi, **sed** vincla tenent **laterique** repugnat"	"sed; lateo"	9.03
271	"stat. ach. 1.305"	"in vultus atque **ora** redit lucemque **genarum**"	"stat. theb. 11.226"	"dixerat: ast illi niger ignis in **ora** **genasque**"	"gena; aurum-ora-oro-os"	9.38
272	"stat. ach. 1.305"	"in vultus atque **ora** redit lucemque **genarum**"	"stat. theb. 11.584"	"obnubit furiale caput; procul **ora** **genaeque**"	"aurum-ora-oro-os; gena"	9.38
273	"stat. ach. 1.306"	"tingit et **impulsum** **tenui** sudore pererrat."	"stat. theb. 4.581"	"canities **tenuesque** **impelli** sanguine vultus,"	"impello; tenuis"	10.46
274	"stat. ach. 1.309"	"sic variis **manifesta** **notis** — palletque rubetque —"	"stat. theb. 10.759"	"constitit, exempta **manifestus** casside **nosci**,"	"manifestus; nosco"	9.77
275	"stat. ach. 1.310"	"flamma **repens**, **eat** atque ultro ferus hospita sacra"	"stat. theb. 7.360"	"pallor **iit**, vocisque **repens** singultus apertum"	"repens-repo; eo"	9.15
276	"stat. ach. 1.310"	"flamma repens, **eat** **atque** ultro ferus hospita sacra"	"stat. theb. 10.218"	"solus **eo**! **atque** adeo venit ille et quassat habenas.”"	"eo; atque"	9.09
