# Tesserae V3 results
#
# session   = 00000005
# source    = ovid.metamorphoses
# target    = statius.achilleid
# unit      = line
# feature   = stem
# stopsize  = 10
# stbasis   = both
# stopwords = et qui quis sum in hic ille ego neque tu
# max_dist  = 10
# dibasis   = freq
# cutoff    = 9
# filter    = off

"RESULT"	"TARGET_LOC"	"TARGET_TXT"	"SOURCE_LOC"	"SOURCE_TXT"	"SHARED"	"SCORE"
329	"stat. ach. 1.259"	"**cedamus**, **paulumque** animos submitte viriles"	"ov. met. 3.81"	"**Cedit** Agenorides **paulum** spolioque leonis"	"paulus; cedo"	9.21
330	"stat. ach. 1.259"	"cedamus, paulumque **animos** submitte **viriles**"	"ov. met. 13.165"	"Arma ego femineis **animum** motura **virilem**"	"uirilis; animus"	9.01
331	"stat. ach. 1.260"	"atque **habitus** dignare **meos**, si Lydia dura"	"ov. met. 1.557"	"arbor eris certe” dixit “**mea**. Semper **habebunt**"	"meus; habeo"	9.57
332	"stat. ach. 1.260"	"atque habitus dignare meos, **si** Lydia **dura**"	"ov. met. 9.608"	"Omnia fecissem, quorum **si** singula **duram**"	"si; durus"	9.50
333	"stat. ach. 1.260"	"atque **habitus** dignare meos, si Lydia **dura**"	"ov. met. 14.643"	"O quotiens **habitu** **duri** messoris aristas"	"habeo-habitus; durus"	9.43
334	"stat. ach. 1.265"	"**hac** **sine**, quaeso, minas nubemque exire malignam,"	"ov. met. 7.303"	"Aesonis esse **situs**, atque **hac** in parte moratur,"	"sino; hac"	9.12
335	"stat. ach. 1.265"	"hac sine, quaeso, **minas** nubemque **exire** malignam,"	"ov. met. 15.371"	"scorpius **exibit** caudaque **minabitur** unca;"	"exeo; minor"	10.21
336	"stat. ach. 1.267"	"**lustra** tibi: **per** ego hoc decus et ventura iuventae"	"ov. met. 3.146"	"cum iuvenis placido **per** devia **lustra** vagantes"	"per; lustro-lustrum"	9.53
337	"stat. ach. 1.271"	"tegmina nil **nocitura** animo, cur **ora** reducis"	"ov. met. 1.141"	"Iamque **nocens** ferrum ferroque **nocentius** **aurum**"	"aurum; noceo"	9.46
338	"stat. ach. 1.271"	"tegmina nil **nocitura** **animo**, cur ora reducis"	"ov. met. 4.110"	"nostra **nocens** **anima** est: ego te, miseranda, peremi,"	"noceo; animo"	9.04
339	"stat. ach. 1.272"	"quidve **parant** **oculi**? pudet hoc mitescere cultu?"	"ov. met. 4.228"	"mundi **oculus**. Mihi, crede, places.’ **Pavet** illa, metuque"	"oculus; paueo"	9.55
340	"stat. ach. 1.274"	"**nesciet** hoc Chiron,” sic **horrida** pectora tractat"	"ov. met. 1.514"	"**horridus** observo. **Nescis**, temeraria, **nescis**"	"nescio; horridus"	9.71
341	"stat. ach. 1.274"	"**nesciet** **hoc** Chiron,” sic horrida pectora tractat"	"ov. met. 2.423"	"“**hoc** certe furtum coniunx mea **nesciet**” inquit,"	"huc; nescio"	9.29
342	"stat. ach. 1.274"	"**nesciet** **hoc** Chiron,” sic horrida pectora tractat"	"ov. met. 9.349"	"**Nescierat** soror **hoc**. Quae cum perterrita retro"	"huc; nescio"	9.76
343	"stat. ach. 1.278"	"si quis **equum** **primis** submittere temptet habenis:"	"ov. met. 8.302"	"alter **equo**, **primaeque** ratis molitor Iason,"	"primus; equus"	10.13
344	"stat. ach. 1.280"	"gavisus **non** colla iugo, **non** aspera **praebet**"	"ov. met. 8.877"	"**praebebatque** avido **non** iusta alimenta parenti."	"non; praebeo"	9.16
345	"stat. ach. 1.281"	"ora **lupis** dominique **fremit** captivus inire"	"ov. met. 5.627"	"siqua **lupos** audit circum stabula alta **frementes**,"	"lupus; fremo"	9.49
346	"stat. ach. 1.281"	"**ora** lupis dominique **fremit** captivus inire"	"ov. met. 9.419"	"**ore** Themis, vario superi sermone **fremebant**,"	"aurum-os; fremo"	9.07
347	"stat. ach. 1.283"	"Quis **deus** attonitae fraudes astumque **parenti**"	"ov. met. 4.225"	"**Paruerant**: thalamoque **deus** sine teste relicto"	"pareo; deus"	9.27
348	"stat. ach. 1.286"	"**forte** diem. **placidoque** satae Lycomede sorores"	"ov. met. 4.652"	"cunctantem et **placidis** miscentem **fortia** dictis."	"placidus; fortis"	9.03
349	"stat. ach. 1.286"	"forte **diem**. **placidoque** satae Lycomede sorores"	"ov. met. 11.745"	"perque **dies** **placidos** hiberno tempore septem"	"placidus; dies"	9.21
350	"stat. ach. 1.287"	"luce **sacra** **patriis**, quae rara licentia, muris"	"ov. met. 6.648"	"et **patrii** moris **sacrum** mentita, quod uni"	"sacer-sacrum; patrium-patrius"	9.44
351	"stat. ach. 1.288"	"exierant dare veris **opes** divaeque **severas**"	"ov. met. 2.617"	"conlapsamque fovet **seraque** **ope** vincere fata"	"sero; ops"	9.89
352	"stat. ach. 1.288"	"exierant **dare** veris **opes** divaeque severas"	"ov. met. 10.643"	"motaque sum, fateor. Nec **opis** mora longa **dabatur**."	"do; ops"	9.28
353	"stat. ach. 1.288"	"exierant **dare** **veris** opes divaeque severas"	"ov. met. 14.659"	"**vera** **dedisset** anus, glaebaque incurva resedit"	"do; uerum-uerus"	9.21
354	"stat. ach. 1.288"	"exierant **dare** veris opes divaeque **severas**"	"ov. met. 15.472"	"ubera **dent** **saturae** manibus pressanda capellae!"	"sero; do"	9.80
355	"stat. ach. 1.289"	"fronde ligare **comas** et **spargere** floribus hastam,"	"ov. met. 3.190"	"perfudit, **spargensque** **comas** ultricibus undis"	"come-como; spargo"	9.79
356	"stat. ach. 1.289"	"**fronde** ligare **comas** et spargere floribus hastam,"	"ov. met. 4.7"	"serta **coma**, manibus **frondentes** sumere thyrsos"	"come-como; frondeo"	9.66
357	"stat. ach. 1.289"	"fronde ligare comas et **spargere** **floribus** hastam,"	"ov. met. 14.266"	"gramina disponunt **sparsosque** sine ordine **flores**"	"flos; spargo"	9.66
358	"stat. ach. 1.291"	"cultus et expleto **teneri** **iam** fine pudoris"	"ov. met. 1.535"	"alter inhaesuro similis **iam** **iamque** **tenere**"	"teneo-tener; iam"	9.08
359	"stat. ach. 1.291"	"cultus et expleto **teneri** iam fine **pudoris**"	"ov. met. 1.599"	"occuluit **tenuitque** fugam rapuitque **pudorem**."	"teneo; pudor"	9.43
360	"stat. ach. 1.291"	"cultus et expleto **teneri** iam fine **pudoris**"	"ov. met. 9.515"	"Coget amor: potero! vel, si **pudor** ora **tenebit**,"	"pudor; teneo"	9.55
361	"stat. ach. 1.292"	"virginitas matura **toris** annique **tumentes**,"	"ov. met. 14.283"	"colla **tumere** **toris**, et qua modo pocula parte"	"tores-torum-torus; tumeo"	9.89
362	"stat. ach. 1.292"	"virginitas **matura** toris **annique** tumentes,"	"ov. met. 14.617"	"Acrota sunt geniti. Remulus **maturior** **annis**"	"annus; maturus"	9.32
363	"stat. ach. 1.298"	"et gemmis lux maior inest et **blandius** **aurum**:"	"ov. met. 13.555"	"in secreta venit. Tum **blando** callidus **ore**"	"aurum; blandus"	9.78
364	"stat. ach. 1.298"	"et **gemmis** lux maior inest et blandius **aurum**:"	"ov. met. 13.704"	"dant pateram claramque **auro** **gemmisque** coronam."	"aurum; gemma"	9.21
365	"stat. ach. 1.299"	"**atque** ipsi par **forma** deae est, si pectoris angues"	"ov. met. 1.364"	"artibus **atque** animas **formatae** infundere terrae!"	"atque; formo"	9.42
366	"stat. ach. 1.299"	"atque ipsi par **forma** **deae** est, si pectoris angues"	"ov. met. 2.773"	"utque **deam** vidit **formaque** armisque decoram,"	"dea; forma-formo-formus"	9.82
367	"stat. ach. 1.301"	"hanc **ubi** ducentem longe socia agmina **vidit**,"	"ov. met. 2.516"	"**videritis** stellas illic, **ubi** circulus axem"	"ubi-ubius; uideo"	9.00
368	"stat. ach. 1.301"	"hanc ubi ducentem **longe** socia agmina **vidit**,"	"ov. met. 3.345"	"tempora maturae **visurus** **longa** senectae,"	"longus; uideo"	9.54
369	"stat. ach. 1.302"	"trux puer et **nullo** temeratus pectora **motu**"	"ov. met. 10.7"	"usque fuit **nullosque** invenit **motibus** ignes."	"nullus; motus"	9.28
370	"stat. ach. 1.302"	"trux puer et nullo temeratus **pectora** **motu**"	"ov. met. 13.869"	"**pectore** ferre meo: nec tu, Galatea, **moveris**.’"	"moueo; pectus"	9.13
371	"stat. ach. 1.304"	"nec latet haustus **amor**, **sed** fax vibrata medullis"	"ov. met. 5.636"	"in latices mutor. **Sed** enim cognoscit **amatas**"	"sed; amo"	9.49
372	"stat. ach. 1.304"	"nec latet haustus **amor**, sed **fax** vibrata medullis"	"ov. met. 7.819"	"tu **facis**, ut silvas, ut **amem** loca sola; meoque"	"fax; amo"	9.43
373	"stat. ach. 1.309"	"sic **variis** manifesta notis — palletque **rubetque** —"	"ov. met. 3.482"	"parte **rubent**, aut ut **variis** solet uva racemis"	"uaria-uarius; rubeo"	9.59
374	"stat. ach. 1.309"	"sic variis **manifesta** **notis** — palletque rubetque —"	"ov. met. 5.468"	"Signa tamen **manifesta** dedit **notamque** parenti,"	"nosco-nota-notus; manifesta-manifesto-manifestus"	9.91
375	"stat. ach. 1.310"	"**flamma** repens, eat atque ultro **ferus** hospita sacra"	"ov. met. 3.462"	"Uror amore mei, **flammas** moveoque **feroque**."	"flamma-flammo; ferus"	9.24
376	"stat. ach. 1.310"	"flamma repens, **eat** **atque** ultro ferus hospita sacra"	"ov. met. 4.430"	"**ac** super ostendit: cur non stimuletur **eatque**"	"eo; atque"	9.14
377	"stat. ach. 1.312"	"ni **pudor** et iunctae **teneat** reverentia matris."	"ov. met. 1.599"	"occuluit **tenuitque** fugam rapuitque **pudorem**."	"teneo; pudor"	9.43
378	"stat. ach. 1.312"	"ni pudor et **iunctae** **teneat** reverentia matris."	"ov. met. 1.711"	"inter se **iunctis** nomen **tenuisse** puellae."	"teneo; iunctus-iungo"	9.06
379	"stat. ach. 1.312"	"ni pudor et iunctae **teneat** reverentia **matris**."	"ov. met. 8.463"	"coepta quater **tenuit**. Pugnant **materque** sororque,"	"mater; teneo"	9.09
380	"stat. ach. 1.312"	"ni **pudor** et iunctae **teneat** reverentia matris."	"ov. met. 9.515"	"Coget amor: potero! vel, si **pudor** ora **tenebit**,"	"pudor; teneo"	9.55
381	"stat. ach. 1.312"	"ni pudor et **iunctae** **teneat** reverentia matris."	"ov. met. 14.785"	"dis licet acta deum. Iano loca **iuncta** **tenebant**"	"iunctus-iungo; teneo"	9.24
382	"stat. ach. 1.314"	"cui **nondum** **toto** peraguntur cornua gyro,"	"ov. met. 11.385"	"prosilit et, **nondum** **totos** ornata capillos,"	"nondum; totus"	9.39
383	"stat. ach. 1.315"	"**cum** sociam **pastus** niveo candore iuvencam"	"ov. met. 1.629"	"Luce sinit **pasci**; **cum** sol tellure sub alta est,"	"cum; pasco"	9.06
384	"stat. ach. 1.315"	"cum sociam pastus **niveo** candore **iuvencam**"	"ov. met. 1.651"	"cornibus et **niveae** pendens cervice **iuvencae**"	"niueus; iuuenca-iuuencus"	9.07
385	"stat. ach. 1.315"	"**cum** sociam pastus niveo candore **iuvencam**"	"ov. met. 2.623"	"edidit, haud aliter quam **cum** spectante **iuvenca**"	"cum; iuuenca-iuuencus"	9.16
386	"stat. ach. 1.315"	"cum sociam pastus **niveo** **candore** iuvencam"	"ov. met. 3.421"	"oris et in **niveo** mixtum **candore** ruborem,"	"niueus; candor"	9.48
387	"stat. ach. 1.315"	"**cum** **sociam** pastus niveo candore iuvencam"	"ov. met. 8.521"	"**cum** gemitu **sociamque** tori vocat ore supremo,"	"cum; socia-socius"	9.69
388	"stat. ach. 1.315"	"**cum** **sociam** pastus niveo candore iuvencam"	"ov. met. 9.796"	"**cum** Venus et Iuno **sociosque** Hymenaeus ad ignes"	"socius; cum"	9.36
389	"stat. ach. 1.315"	"**cum** **sociam** pastus niveo candore iuvencam"	"ov. met. 13.352"	"Nec tu, **cum** **socia** clipeum pro classe tenebas,"	"cum; socia-socius"	9.26
390	"stat. ach. 1.317"	"spumat **amor**, spectant hilares **obstantque** magistri."	"ov. met. 3.451"	"Posse putes tangi: minimum est, quod **amantibus** **obstat**."	"obsto; amo"	9.32
391	"stat. ach. 1.317"	"spumat **amor**, spectant hilares **obstantque** magistri."	"ov. met. 4.73"	"‘invide’ dicebant ‘paries, quid **amantibus** **obstas**?"	"obsto; amo"	9.95
392	"stat. ach. 1.317"	"spumat **amor**, spectant hilares **obstantque** magistri."	"ov. met. 4.203"	"**obstiterit**, palles: facit hunc **amor** iste colorem."	"obsto; amo-amor"	9.19
393	"stat. ach. 1.317"	"spumat **amor**, spectant hilares **obstantque** magistri."	"ov. met. 8.75"	"perdere gauderet quodcumque **obstaret** **amori**."	"amor; obsto"	9.68
394	"stat. ach. 1.319"	"hasne inter simulare **choros** et bracchia **ludo**"	"ov. met. 3.683"	"inque **chori** **ludunt** speciem lascivaque iactant"	"ludo; chorus"	9.93
395	"stat. ach. 1.320"	"“nectere, nate, grave est? gelida quid **tale** sub **Ossa**"	"ov. met. 3.293"	"da mihi te **talem**.”  Voluit deus **ora** loquentis"	"os; talis"	9.42
396	"stat. ach. 1.322"	"atque **alium** portare sinu **contingat** Achillen!”"	"ov. met. 3.407"	"**contigerant** **aliudve** pecus, quem nulla volucris"	"alius; contingo"	9.74
397	"stat. ach. 1.322"	"atque alium **portare** **sinu** contingat Achillen!”"	"ov. met. 6.338"	"inque suo **portasse** **sinu**, duo numina, natos."	"sinus; porto"	10.09
398	"stat. ach. 1.322"	"**atque** alium **portare** sinu contingat Achillen!”"	"ov. met. 14.419"	"discurrunt silvas **atque** obvia lumina **portant**;"	"atque; porto"	9.42
399	"stat. ach. 1.323"	"mulcetur **laetumque** rubet **visusque** protervos"	"ov. met. 14.563"	"Neritiaeque ratis **viderunt** fragmina **laetis**"	"uideo; laeta-laetus"	9.21
400	"stat. ach. 1.323"	"mulcetur **laetumque** rubet **visusque** protervos"	"ov. met. 14.564"	"vultibus et **laetis** **videre** rigescere puppem"	"laeta-laetus; uideo"	9.09
401	"stat. ach. 1.324"	"**obliquat** vestesque **manu** leviore repellit."	"ov. met. 5.215"	"confessasque **manus** **obliquaque** bracchia tendens,"	"obliquo; manus"	9.17
402	"stat. ach. 1.324"	"obliquat **vestesque** **manu** leviore repellit."	"ov. met. 13.264"	"adspicite en!” **vestemque** **manu** deduxit et ‘haec sunt"	"uestis; manus"	9.08
403	"stat. ach. 1.326"	"**iniecitque** sinus; tum **colla** rigentia mollit"	"ov. met. 3.387"	"ibat, ut **iniceret** sperato bracchia **collo**."	"collum; inicio"	9.34
404	"stat. ach. 1.328"	"**bracchia** et impexos **certo** domat ordine crines"	"ov. met. 10.58"	"**bracchiaque** intendens prendique et prendere **certans**"	"bracchium; certo"	9.23
405	"stat. ach. 1.329"	"ac **sua** **dilecta** cervice monilia transfert;"	"ov. met. 9.308"	"officiis **dilecta** **suis**. Ea sensit iniqua"	"dilector-dilectus-diligo; suus"	9.30
406	"stat. ach. 1.329"	"ac **sua** dilecta cervice monilia **transfert**;"	"ov. met. 13.868"	"cumque **suis** videor **translatam** viribus Aetnam"	"suus; transfero"	9.30
407	"stat. ach. 1.331"	"incessum **motumque** **docet** fandique pudorem,"	"ov. met. 6.60"	"bracchia **docta** **movent**, studio fallente laborem."	"moueo; doceo"	9.85
408	"stat. ach. 1.331"	"incessum motumque **docet** **fandique** pudorem,"	"ov. met. 8.241"	"Namque huic tradiderat, **fatorum** ignara, **docendam**"	"doceo; for"	9.98
409	"stat. ach. 1.332"	"qualiter artifici victurae **pollice** **cerae**"	"ov. met. 8.198"	"captabat plumas, flavam modo **pollice** **ceram**"	"cera; pollex-polliceor"	9.52
410	"stat. ach. 1.333"	"**accipiunt** formas **ignemque** manumque sequuntur:"	"ov. met. 2.410"	"haesit et **accepti** caluere sub ossibus **ignes**."	"ignis; accipio"	9.38
411	"stat. ach. 1.333"	"**accipiunt** formas ignemque **manumque** sequuntur:"	"ov. met. 13.467"	"virgineo removete **manus**! **Acceptior** illi,"	"manus; accipio"	9.66
412	"stat. ach. 1.334"	"**talis** erat **divae** natum mutantis imago,"	"ov. met. 14.807"	"**talibus** adfatur **divumque** hominumque parentem:"	"talis; diuus"	9.62
413	"stat. ach. 1.335"	"nec luctata diu; **superest** nam **plurimus** illi"	"ov. met. 6.284"	"Cur autem victrix? miserae mihi **plura** **supersunt**,"	"supersum; multus"	9.24
414	"stat. ach. 1.335"	"nec **luctata** **diu**; superest nam plurimus illi"	"ov. met. 7.10"	"et **luctata** **diu**, postquam ratione furorem"	"diu; luctor"	10.01
415	"stat. ach. 1.335"	"nec **luctata** **diu**; superest nam plurimus illi"	"ov. met. 14.701"	"**luctatusque** **diu**, postquam ratione furorem"	"diu; luctor"	10.01
416	"stat. ach. 1.337"	"ambiguus **tenuique** latens **discrimine** sexus."	"ov. met. 6.62"	"texitur et **tenues** parvi **discriminis** umbrae,"	"discrimen; tenuis"	9.72
417	"stat. ach. 1.339"	"**blanda** Thetis: “sic ergo gradum, sic ora **manusque**,"	"ov. met. 2.691"	"Hunc timuit **blandaque** **manu** seduxit et illi"	"blanda-blandus; manus"	9.15
418	"stat. ach. 1.339"	"**blanda** Thetis: “sic ergo gradum, sic **ora** manusque,"	"ov. met. 13.555"	"in secreta venit. Tum **blando** callidus **ore**"	"blandus; aurum-os"	9.07
419	"stat. ach. 1.340"	"**nate**, **feres** comitesque modis imitabere fictis,"	"ov. met. 8.595"	"Excepi **nantemque** **ferens** ‘o proxima mundi"	"no; fero"	9.63
420	"stat. ach. 1.341"	"nete **suspectum** molli **non** misceat aulae"	"ov. met. 1.617"	"**non** dare **suspectum** est. Pudor est qui suadeat illinc,"	"non; suspectus-suspicio"	9.57
421	"stat. ach. 1.341"	"nete suspectum **molli** **non** misceat aulae"	"ov. met. 2.411"	"**Non** erat huius opus lanam **mollire** trahendo"	"non; mollio"	9.28
422	"stat. ach. 1.342"	"rector et **incepti** pereant **mendacia** furti.”"	"ov. met. 9.711"	"Inde **incepta** pia **mendacia** fraude latebant:"	"mendacium; inceptum-incipio"	9.97
423	"stat. ach. 1.343"	"dicit et admoto **non** distat comere **tactu**,"	"ov. met. 3.727"	"**Non** citius frondes autumni frigore **tactas**"	"non; tango"	9.06
424	"stat. ach. 1.343"	"**dicit** et admoto **non** distat comere tactu,"	"ov. met. 8.280"	"quaeque inhonoratae, **non** et **dicemur** inultae”"	"dico; non"	9.41
425	"stat. ach. 1.343"	"**dicit** et **admoto** non distat comere tactu,"	"ov. met. 10.463"	"**admotam** lecto cum traderet ‘accipe,’ **dixit**"	"admoueo; dico"	9.24
426	"stat. ach. 1.343"	"**dicit** et **admoto** non distat comere tactu,"	"ov. met. 10.511"	"**admovitque** manus et verba puerpera **dixit**."	"admoueo; dico"	9.24
427	"stat. ach. 1.345"	"ad patrem fratremque **redit**, comes haeret **eunti**"	"ov. met. 2.409"	"Dum **redit** **itque** frequens, In virgine Nonacrina"	"redeo; eo"	9.68
428	"stat. ach. 1.345"	"ad patrem fratremque redit, **comes** haeret **eunti**"	"ov. met. 2.725"	"**ibat**, eratque decus pompae **comitumque** suarum."	"comes; eo"	9.37
429	"stat. ach. 1.345"	"**ad** patrem fratremque **redit**, comes haeret eunti"	"ov. met. 6.503"	"si pietas ulla est, **ad** me, Philomela, **redito**.”"	"redeo; ad"	9.22
430	"stat. ach. 1.345"	"ad **patrem** **fratremque** redit, comes haeret eunti"	"ov. met. 7.51"	"Ergo ego germanam **fratremque** **patremque** deosque"	"frater; pater-patro"	9.99
431	"stat. ach. 1.345"	"ad **patrem** **fratremque** redit, comes haeret eunti"	"ov. met. 8.520"	"grandaevumque **patrem** **fratresque** piasque sorores"	"pater-patro; frater"	10.07
432	"stat. ach. 1.345"	"**ad** patrem fratremque **redit**, comes haeret eunti"	"ov. met. 11.728"	"sic **ad** me, miserande, **redis**?” ait. Adiacet undis"	"ad; redeo"	9.22
433	"stat. ach. 1.345"	"**ad** patrem fratremque redit, comes haeret **eunti**"	"ov. met. 14.830"	"**Irin** **ad** Hersiliam descendere limite curvo"	"ad; eo"	9.16
434	"stat. ach. 1.347"	"ipsa **arcum** **pharetrasque** locat vestemque latentem"	"ov. met. 3.166"	"armigerae iaculum **pharetramque** **arcusque** retentos;"	"arcus; pharetra"	10.27
435	"stat. ach. 1.347"	"ipsa **arcum** **pharetrasque** locat vestemque latentem"	"ov. met. 9.231"	"inque pyram structis, **arcum** **pharetramque** capacem"	"pharetra; arcus-arx"	9.36
436	"stat. ach. 1.348"	"deducit **sparsosque** tumet componere **crines**."	"ov. met. 1.542"	"inminet et **crinem** **sparsum** cervicibus adflat."	"crinis; spargo"	9.66
437	"stat. ach. 1.348"	"deducit **sparsosque** tumet **componere** crines."	"ov. met. 7.444"	"**composito** Scirone patet, **sparsisque** latronis"	"compono; spargo"	10.10
438	"stat. ach. 1.350"	"“hanc tibi,” ait, “**nostri** germanam, rector, **Achillis**—"	"ov. met. 13.500"	"exitium Troiae **nostrique** orbator, **Achilles**."	"noster; achilles"	9.50
439	"stat. ach. 1.351"	"nonne vides, **ut** torva genas **aequandaque** fratri? —"	"ov. met. 2.537"	"ales **ut** **aequaret** totas sine labe columbas"	"aequo; ut"	9.57
440	"stat. ach. 1.351"	"**nonne** **vides**, ut torva genas aequandaque fratri? —"	"ov. met. 5.375"	"Pallada **nonne** **vides** iaculatricemque Dianam"	"nonne-nonnus; uideo"	9.22
441	"stat. ach. 1.351"	"nonne **vides**, **ut** torva genas aequandaque fratri? —"	"ov. met. 6.476"	"blanda tenens umeros, **ut** eat **visura** sororem,"	"ut; uideo"	9.75
442	"stat. ach. 1.351"	"nonne **vides**, ut torva genas aequandaque **fratri**? —"	"ov. met. 9.461"	"Paulatim declinat amor, **visuraque** **fratrem**"	"uideo; frater"	9.47
443	"stat. ach. 1.351"	"nonne **vides**, **ut** torva genas aequandaque fratri? —"	"ov. met. 10.20"	"vera loqui sinitis, non huc, **ut** opaca **viderem**"	"uideo; ut"	9.75
444	"stat. ach. 1.351"	"nonne **vides**, ut torva genas **aequandaque** fratri? —"	"ov. met. 11.497"	"Fluctibus erigitur caelumque **aequare** **videtur**"	"aequo; uideo"	9.53
445	"stat. ach. 1.351"	"**nonne** **vides**, ut torva genas aequandaque fratri? —"	"ov. met. 15.362"	"**nonne** **vides**, quaecumque mora fluidoque calore"	"uideo; nonne-nonnus"	9.22
446	"stat. ach. 1.351"	"**nonne** **vides**, ut torva genas aequandaque fratri? —"	"ov. met. 15.382"	"**Nonne** **vides**, quos cera tegit sexangula, fetus"	"uideo; nonne-nonnus"	9.22
447	"stat. ach. 1.351"	"nonne vides, **ut** torva genas **aequandaque** fratri? —"	"ov. met. 15.857"	"denique, **ut** exemplis ipsos **aequantibus** utar,"	"aequo; ut"	9.28
448	"stat. ach. 1.352"	"tradimus: **arma** umeris arcumque animosa **petebat**"	"ov. met. 13.97"	"atque Aiax **armis**, non Aiaci **arma** **petuntur**."	"peto; arma-armo; arma"	9.11
449	"stat. ach. 1.353"	"**ferre** et Amazonio conubia pellere **ritu**."	"ov. met. 15.222"	"mox quadrupes **rituque** **tulit** sua membra ferarum,"	"fero; ritus"	9.32
450	"stat. ach. 1.354"	"sed mihi curarum satis est pro **stirpe** **virili**:"	"ov. met. 13.529"	"nunc solus, quondam minimus de **stirpe** **virili**,"	"uirilis; stirps"	9.60
451	"stat. ach. 1.355"	"haec calathos et **sacra** **ferat**, tu frange regendo"	"ov. met. 12.154"	"**sacra** **tulere** suam, pars est data cetera mensis."	"fero; sacer-sacro-sacrum"	9.95
452	"stat. ach. 1.355"	"haec calathos et sacra **ferat**, tu **frange** regendo"	"ov. met. 12.434"	"[**fracta** volubilitas capitis **latissima**, perque os"	"fero; frango"	9.70
453	"stat. ach. 1.358"	"gymnadas aut **lustris** nemorum concede **vagari**,"	"ov. met. 3.146"	"cum iuvenis placido per devia **lustra** **vagantes**"	"lustrum; uago"	10.26
454	"stat. ach. 1.361"	"**vidisti** **modo** vela Phrygum: iam mutua iura"	"ov. met. 14.13"	"tu potes hunc,” dixit “**videar** **modo** dignior esse!"	"modo-modus; uideo"	9.98
455	"stat. ach. 1.361"	"vidisti **modo** vela Phrygum: iam mutua **iura**"	"ov. met. 14.648"	"**iurasses** fessos **modo** disiunxisse iuvencos."	"modo-modus; iuro"	9.11
456	"stat. ach. 1.363"	"**Accedit** **dictis** pater ingenioque parentis"	"ov. met. 4.583"	"“**accede**, o coniunx, **accede**, miserrima,” **dixit**"	"accedo; dico"	9.61
457	"stat. ach. 1.363"	"Accedit **dictis** **pater** ingenioque parentis"	"ov. met. 9.245"	"quod memoris populi **dicor** rectorque **paterque**,"	"pater; dico"	9.38
458	"stat. ach. 1.363"	"Accedit **dictis** pater ingenioque **parentis**"	"ov. met. 13.449"	"**Dixit**, et inmiti sociis **parentibus** umbrae,"	"parens-pareo; dico"	9.15
459	"stat. ach. 1.363"	"Accedit **dictis** pater ingenioque **parentis**"	"ov. met. 13.513"	"clara **parens**, haec est’ **dicet** ‘Priameia coniunx!’"	"dico; parens-pareo"	9.34
460	"stat. ach. 1.363"	"Accedit **dictis** pater ingenioque **parentis**"	"ov. met. 15.765"	"“adspice” **dicebat**, “quanta mihi mole **parentur**"	"dico; pareo"	9.52
461	"stat. ach. 1.366"	"et **grates** electus **agit**: nec turba piarum"	"ov. met. 6.435"	"Thracia, disque ipsi **grates** **egere** diemque,"	"ago; grates"	9.87
462	"stat. ach. 1.366"	"et **grates** electus **agit**: nec turba piarum"	"ov. met. 10.681"	"Dignane, cui **grates** **ageret**, cui turis honorem"	"grates; ago"	9.87
463	"stat. ach. 1.366"	"et **grates** electus **agit**: nec turba piarum"	"ov. met. 14.596"	"Fatus erat: gaudet **gratesque** **agit** illa parenti,"	"grates; ago"	9.85
464	"stat. ach. 1.367"	"Scyriadum **cessat** nimio defigere **visu**"	"ov. met. 5.441"	"**cessantem** **vidit**, non Hesperus. Illa duabus"	"uideo; cesso"	9.59
465	"stat. ach. 1.368"	"virginis **ora** novae, quantum **cervice** comisque"	"ov. met. 5.121"	"**ossibus** inlisit mediae **cervicis**: at ille"	"ceruix; os"	9.28
466	"stat. ach. 1.368"	"virginis ora **novae**, quantum cervice **comisque**"	"ov. met. 15.749"	"in sidus vertere **novum** stellamque **comantem**,"	"nouus; como"	9.64
467	"stat. ach. 1.369"	"emineat quantumque **umeros** ac **pectora** fundat,"	"ov. met. 2.354"	"perque gradus uterum **pectusque** **umerosque** manusque"	"pectus; umerus"	9.30
468	"stat. ach. 1.369"	"emineat quantumque **umeros** ac **pectora** fundat,"	"ov. met. 12.362"	"abscidit iugulo **pectusque** **umerumque** sinistrum."	"umerus; pectus"	9.84
469	"stat. ach. 1.370"	"dehinc sociare choros castisque **accedere** **sacris**"	"ov. met. 3.689"	"**accessi** **sacris** Baccheaque **sacra** frequento.”"	"accedo; sacer-sacrum"	9.70
470	"stat. ach. 1.371"	"hortantur, ceduntque loco et **contingere** **gaudent**,"	"ov. met. 4.748"	"pluribus in virgis et idem **contingere** **gaudent**"	"contingo; gaudeo"	9.21
471	"stat. ach. 1.373"	"nubila, iam **longum** caeloque **domoque** gregatae,"	"ov. met. 1.312"	"illos **longa** **domant** inopi ieiunia victu."	"domo; longus"	9.79
472	"stat. ach. 1.373"	"nubila, iam **longum** **caeloque** domoque gregatae,"	"ov. met. 13.684"	"Hyleus et **longo** **caelaverat** argumento."	"longus; caelo"	9.40
473	"stat. ach. 1.374"	"si iunxit pinnas **diversoque** hospita **tractu**"	"ov. met. 1.59"	"cum sua quisque regant **diverso** flamina **tractu**,"	"diuersus; tractus-traho"	9.21
474	"stat. ach. 1.375"	"**venit** avis, cunctae **primum** mirantur et horrent:"	"ov. met. 2.740"	"Quae tenuit laevum, **venientem** **prima** notavit"	"uenio; primus"	9.03
