# Tesserae V3 results
#
# session   = 00000004
# source    = ovid.elegies
# target    = statius.achilleid
# unit      = line
# feature   = stem
# stopsize  = 10
# stbasis   = both
# stopwords = et qui quis sum ego tu in ille hic neque
# max_dist  = 10
# dibasis   = freq
# cutoff    = 9
# filter    = off

"RESULT"	"TARGET_LOC"	"TARGET_TXT"	"SOURCE_LOC"	"SOURCE_TXT"	"SHARED"	"SCORE"
278	"stat. ach. 1.261"	"pensa manu **mollesque** **tulit** Tirynthius hastas,"	"ov. am.2.5.25"	"Qualia non fratri **tulerit** germana severo, / Sed **tulerit** cupido **mollis** amica viro;"	"fero; mollis"	9.00
279	"stat. ach. 1.261"	"pensa **manu** mollesque tulit **Tirynthius** hastas,"	"ov. ars.1.187"	"Parvus erat, **manibusque** duos **Tirynthius** angues / Pressit, et in cunis iam Iove dignus erat. "	"tirynthius; manus"	9.57
280	"stat. ach. 1.261"	"pensa **manu** mollesque **tulit** Tirynthius hastas,"	"ov. ars.2.401"	"Audierat laurumque **manu** vittasque **ferentem** / Pro nata Chrysen non valuisse sua:"	"manus; fero"	9.29
281	"stat. ach. 1.262"	"si decet **aurata** Bacchum vestigia **palla**"	"ov. am.3.13.25"	"Virginei crines **auro** gemmaque premuntur, / Et tegit **auratos** **palla** superba pedes;"	"auro; palla"	9.61
282	"stat. ach. 1.263"	"verrere, virgineos **si** Iuppiter **induit** artus,"	"ov. ars.3.109"	"**Si** fuit Andromache tunicas **induta** valentes, / Quid mirum? duri militis uxor erat."	"induo; si"	9.06
283	"stat. ach. 1.263"	"**verrere**, virgineos **si** Iuppiter induit artus,"	"ov. her.10.149"	"Flecte ratem, Theseu, **versoque** relabere velo! / **Si** prius occidero, tu tamen ossa feres!"	"si; uerro"	9.20
284	"stat. ach. 1.263"	"verrere, virgineos **si** **Iuppiter** induit artus,"	"ov. her.16.175"	"Pliada, **si** quaeres, in nostra gente **Iovemque** / Invenies, medios ut taceamus avos;"	"iuppiter; si"	9.01
285	"stat. ach. 1.264"	"nec **magnum** ambigui **fregerunt** Caenea sexus:"	"ov. am.1.9.33"	"Ardet in abducta Briseide **magnus** Achilles ---  / Dum licet, Argeas **frangite**, Troes, opes!"	"magnus; frango"	9.10
286	"stat. ach. 1.265"	"hac **sine**, quaeso, minas **nubemque** exire malignam,"	"ov. ars.3.173"	"Aris, ecce, color, tum cum **sine** **nubibus** ar, / Nec tepidus pluvias concitat auster aquas:"	"nubes-nubis; sine-sinis-sino-sinum"	9.37
287	"stat. ach. 1.268"	"gaudia, **si** terras humilemque **experta** maritum"	"ov. ars.2.179"	"Flectitur obsequio curvatus ab arbore ramus: / Frangis, **si** vires **experiere** tuas."	"experior; si"	9.14
288	"stat. ach. 1.270"	"**armavi** — totumque utinam! — , **cape** tuta parumper"	"ov. her.3.87"	"**Arma** **cape**, Aeacide, sed me tamen ante recepta, / Et preme turbatos Marte favente viros!"	"armo; capio-capus"	9.46
289	"stat. ach. 1.270"	"armavi — totumque utinam! — , **cape** **tuta** parumper"	"ov. her.16.345"	"Nomine **ceperunt** Aquilonis Erechthida Thraces, / Et **tuta** a bello Bistonis ora fuit;"	"tueor-tuto-tutus; capio"	9.20
290	"stat. ach. 1.271"	"tegmina nil **nocitura** **animo**, cur ora reducis"	"ov. ars.2.411"	"Tum neque subiectus, solito nec blandior esto: / Haec **animi** multum signa **nocentis** habent:"	"animus; noceo"	9.45
291	"stat. ach. 1.272"	"quidve **parant** **oculi**? pudet hoc mitescere cultu?"	"ov. am.3.2.5"	"Tu cursus spectas, ego te; spectemus uterque / Quod iuvat, atque **oculos** **pascat** uterque suos."	"oculus; pasco"	9.28
292	"stat. ach. 1.272"	"quidve parant **oculi**? pudet **hoc** mitescere cultu?"	"ov. her.17.89"	"Credere me tamen **hoc** **oculo** renuente negavi ---  / Ei mihi, iam didici sic ego posse loqui!"	"huc; oculus"	9.54
293	"stat. ach. 1.272"	"quidve parant **oculi**? pudet **hoc** mitescere cultu?"	"ov. her.20.55"	"Tu facis **hoc** **oculique** tui, quibus ignea cedunt / Sidera, qui flammae causa fuere meae;"	"huc; oculus"	9.54
294	"stat. ach. 1.273"	"per te, **care** puer, **cognata** per aequora iuro,"	"ov. ars.1.753"	"**Cognatum** fratremque cave **carumque** sodalem: / Praebebit veros haec tibi turba metus."	"caros-carus; cognatus"	9.85
295	"stat. ach. 1.278"	"si quis equum **primis** submittere **temptet** habenis:"	"ov. ars.1.455"	"Ergo eat et blandis peraretur littera verbis, / Exploretque animos, **primaque** **temptet** iter."	"primus; tento"	9.07
296	"stat. ach. 1.280"	"gavisus non **colla** **iugo**, non aspera praebet"	"ov. rem.89"	"Quale sit id, quod amas, celeri circumspice mente, / Et tua laesuro subtrahe **colla** **iugo**."	"collum; iugo-iugum-iugus"	9.14
297	"stat. ach. 1.283"	"**Quis** deus **attonitae** fraudes astumque parenti"	"ov. ars.3.713"	"Quid tibi mentis erat, cum sic male sana lateres, / Procri? **quis** **adtoniti** pectoris ardor erat?"	"attono; queo"	9.50
298	"stat. ach. 1.285"	"**Palladi** litoreae celebrabat Scyros **honorum**"	"ov. her.17.133"	"Nec te **Palladios** nec te Iunonis **honores** / Auditis Helenae praeposuisse bonis."	"honor; palladius"	9.17
299	"stat. ach. 1.288"	"exierant **dare** **veris** opes divaeque severas"	"ov. rem.187"	"Poma **dat** autumnus: formosa est messibus aestas: / **Ver** praebet flores: igne levatur hiems."	"do; uer"	9.01
300	"stat. ach. 1.288"	"exierant **dare** veris **opes** divaeque severas"	"ov. ars.3.407"	"Sanctaque maiestas et erat venerabile nomen / Vatibus, et largae saepe **dabantur** **opes**. "	"do; ops"	9.59
301	"stat. ach. 1.288"	"exierant **dare** veris **opes** divaeque severas"	"ov. her.2.109"	"Cuius **opes** auxere meae, cui dives egenti / Munera multa **dedi**, multa **datura** fui;"	"ops; do"	9.45
302	"stat. ach. 1.288"	"exierant **dare** **veris** opes divaeque severas"	"ov. her.16.225"	"Oscula cum **vero** coram non dura **daretis**, / Ante oculos posui pocula sumpta meos;"	"do; uerum-uerus"	9.30
303	"stat. ach. 1.289"	"fronde ligare **comas** et **spargere** floribus hastam,"	"ov. ars.3.75"	"Quasque fuisse tibi canas a virgine iuras, / **Spargentur** subito per caput omne **comae**."	"spargo; come"	9.01
304	"stat. ach. 1.289"	"**fronde** ligare comas et **spargere** floribus hastam,"	"ov. her.10.7"	"Tempus erat, vitrea quo primum terra pruina / **Spargitur** et tectae **fronde** queruntur aves."	"spargo; frondeo-frons"	9.04
305	"stat. ach. 1.291"	"cultus et expleto **teneri** **iam** fine pudoris"	"ov. her.16.43"	"Matris adhuc utero partu remorante **tenebar**; / **Iam** gravidus iusto pondere venter erat."	"iam; teneo"	9.76
306	"stat. ach. 1.291"	"cultus et expleto **teneri** iam **fine** pudoris"	"ov. her.16.177"	"Regna parens Asiae, qua nulla beatior ora est, / **Finibus** inmensis vix obeunda, **tenet**."	"teneo; finis"	9.12
307	"stat. ach. 1.291"	"cultus et expleto teneri **iam** **fine** **pudoris**"	"ov. her.17.67"	"Sed si **iam** vellem **fines** transire **pudoris**, / Tu melior culpae causa futurus eras."	"pudor; iam; finis"	9.61
308	"stat. ach. 1.293"	"**sed** quantum **virides** pelagi venus addita Nymphas"	"ov. am.2.16.39"	"**Sed** Scythiam Cilicasque feros **viridesque** Britannos, / Quaeque Prometheo saxa cruore rubent. "	"uiridis-uirido; sed"	9.06
309	"stat. ach. 1.296"	"Deidamia chori **pulchrisque** **sororibus** obstat,"	"ov. her.11.45"	"Iam noviens erat orta **soror** **pulcherrima** Phoebi, / Et nova luciferos Luna movebat equos."	"pulcher; soror"	9.16
310	"stat. ach. 1.298"	"et **gemmis** lux maior inest et blandius **aurum**:"	"ov. am.3.13.25"	"Virginei crines **auro** **gemmaque** premuntur, / Et tegit auratos palla superba pedes;"	"aurum; gemma"	9.04
311	"stat. ach. 1.298"	"et **gemmis** lux maior inest et blandius **aurum**:"	"ov. rem.343"	"Auferimur cultu; **gemmis** **auroque** teguntur / Omnia; pars minima est ipsa puella sui."	"aurum; gemma"	9.33
312	"stat. ach. 1.298"	"et gemmis lux maior inest et **blandius** **aurum**:"	"ov. her.13.135"	"Sed quid ago? revoco? revocaminis omen abesto, / **Blandaque** conpositas **aura** secundet aquas!"	"aurum; blandus"	9.60
313	"stat. ach. 1.301"	"hanc **ubi** ducentem longe socia agmina **vidit**,"	"ov. her.20.89"	"Ipsa tibi dices, **ubi** **videris** omnia ferri: / 'Tam bene qui servit, serviat iste mihi!'"	"ubi-ubius; uideo"	9.00
314	"stat. ach. 1.301"	"hanc **ubi** ducentem **longe** socia agmina vidit,"	"ov. her.21.21"	"Mox, **ubi**, secreti **longi** causa optima, somnus / Credibilis tarda desinit esse mora,"	"ubi-ubius; longus"	9.29
315	"stat. ach. 1.302"	"trux puer et nullo temeratus **pectora** **motu**"	"ov. her.15.207"	"Ecquid ago precibus, **pectusve** agreste **movetur**? / An riget, et Zephyri verba caduca ferunt?"	"pectus; moueo"	9.74
316	"stat. ach. 1.303"	"deriguit forisque **novum** **bibit** ossibus ignem,"	"ov. ars.2.695"	"Qui properant, **nova** musta **bibant**: mihi fundat avitum / Consulibus priscis condita testa merum."	"bibo; nouum-nouus"	9.14
317	"stat. ach. 1.303"	"deriguit forisque novum **bibit** **ossibus** ignem,"	"ov. her.15.61"	"Sex mihi natales ierant, cum lecta parentis / Ante diem lacrimas **ossa** **bibere** meas."	"bibo; os"	9.88
318	"stat. ach. 1.304"	"nec **latet** haustus **amor**, sed fax vibrata medullis"	"ov. ars.3.351"	"Artifices **lateris**, scenae spectacula, **amantur**: / Tantum mobilitas illa decoris habet."	"amo; lateo"	9.54
319	"stat. ach. 1.310"	"flamma repens, **eat** atque ultro ferus hospita **sacra**"	"ov. her.6.9"	"Cur mihi fama prior de te quam littera venit: / **Isse** **sacros** Marti sub iuga panda boves,"	"sacer; eo"	9.13
320	"stat. ach. 1.312"	"ni pudor et iunctae **teneat** reverentia **matris**."	"ov. her.16.43"	"**Matris** adhuc utero partu remorante **tenebar**; / Iam gravidus iusto pondere venter erat."	"teneo; mater-matrae"	9.04
321	"stat. ach. 1.312"	"ni pudor et **iunctae** teneat **reverentia** matris."	"ov. her.19.173"	"Nunc, male res **iunctae**, calor et **reverentia** pugnant. / Quid sequar, in dubio est; haec decet, ille iuvat."	"iunctus-iungo; reuerendus-reuerentia"	9.59
322	"stat. ach. 1.313"	"**ut** **pater** armenti quondam ductorque futurus,"	"ov. her.19.115"	"O utinam venias, aut **ut** ventusve **paterve** / Causaque sit certe femina nulla morae!"	"ut; pater"	9.45
323	"stat. ach. 1.315"	"cum **sociam** **pastus** niveo candore iuvencam"	"ov. am.2.11.7"	"Ecce, fugit notumque torum **sociosque** Penates / Fallacisque vias ire Corinna **parat**."	"pasco; socius"	9.09
324	"stat. ach. 1.320"	"“**nectere**, **nate**, grave est? gelida quid tale sub Ossa"	"ov. her.19.133"	"Lucidaque Alcyone Calyceque Hecataeone **nata**, / Et nondum **nexis** angue Medusa comis,"	"necto; natus"	9.43
325	"stat. ach. 1.321"	"Peliacisque iugis? o **si** mihi **iungere** curas"	"ov. her.8.35"	"Cum tibi nubebam, nulli mea taeda nocebat; / **Si** **iungar** Pyrrho, tu mihi laesus eris."	"si; iungo"	9.45
326	"stat. ach. 1.323"	"**mulcetur** laetumque rubet **visusque** protervos"	"ov. her.18.27"	"His ego si **vidi** **mulcentem** pectora somnum / Noctibus, insani sit mora longa freti!"	"uideo; mulceo"	9.46
327	"stat. ach. 1.324"	"obliquat vestesque **manu** leviore **repellit**."	"ov. am.1.7.61"	"Ter tamen ante pedes volui procumbere supplex; / Ter formidatas **reppulit** illa **manus**."	"repello; manus"	9.36
328	"stat. ach. 1.325"	"aspicit ambiguum genetrix **cogique** **volentem**"	"ov. am.3.11b.51"	"Lintea dem potius ventisque ferentibus utar, / Ut, quam, si nolim, **cogar** amare, **velim**."	"cogo; uolo"	9.22
329	"stat. ach. 1.325"	"aspicit ambiguum genetrix **cogique** **volentem**"	"ov. her.21.131"	"**Cogere** cur potius quam persuadere **volebas**, / Si poteram audita condicione capi?"	"uolo; cogo"	9.01
330	"stat. ach. 1.326"	"**iniecitque** **sinus**; tum **colla** rigentia mollit"	"ov. am.1.4.5"	"Alteriusque **sinus** apte subiecta fovebis? / **Iniciet** **collo**, cum volet, ille manum?"	"inicio; sinus; collum"	9.90
331	"stat. ach. 1.331"	"**incessum** **motumque** docet fandique pudorem,"	"ov. am.2.4.23"	"Molliter **incedit** --- **motu** capit; altera dura est ---  / At poterit tacto mollior esse viro."	"incedo; motus-moueo"	9.62
332	"stat. ach. 1.333"	"**accipiunt** formas ignemque manumque **sequuntur**:"	"ov. her.16.113"	"Addimus antennas et vela **sequentia** malo; / **Accipit** et pictos puppis adunca deos;"	"sequor; accipio"	9.27
333	"stat. ach. 1.334"	"talis erat divae natum **mutantis** **imago**,"	"ov. rem.723"	"Si potes, et ceras remove: quid **imagine** **muta** / Carperis? hoc periit Laodamia modo."	"imago; muto"	9.14
334	"stat. ach. 1.335"	"nec luctata diu; **superest** nam **plurimus** illi"	"ov. rem.113"	"Post tamen hic **multos** sanatus creditur annos / **Supremam** bellis imposuisse manum."	"multus; superus"	9.15
335	"stat. ach. 1.336"	"invita virtute decor, **fallitque** **tuentes**"	"ov. ars.1.345"	"Quae dant quaeque negant, gaudent tamen esse rogatae: / Ut iam **fallaris**, **tuta** repulsa tua est."	"tueor; fallo"	9.40
336	"stat. ach. 1.340"	"nate, feres comitesque **modis** imitabere **fictis**,"	"ov. am.3.7.63"	"At quae non tacita formavi gaudia mente! / Quos ego non **finxi** disposuique **modos**!"	"fingo; modus"	9.53
337	"stat. ach. 1.340"	"nate, **feres** **comitesque** modis imitabere fictis,"	"ov. ars.1.127"	"Siqua repugnarat nimium **comitemque** negabat, / Sublatam cupido vir **tulit** ipse sinu,"	"fero; comes-comito"	9.07
338	"stat. ach. 1.340"	"nate, **feres** comitesque modis **imitabere** fictis,"	"ov. ars.1.439"	"Blanditias **ferat** illa tuas **imitataque** amantem / Verba; nec exiguas, quisquis es, adde preces."	"fero; imito"	9.17
339	"stat. ach. 1.340"	"**nate**, **feres** comitesque modis imitabere fictis,"	"ov. ars.2.63"	"Inter utrumque vola; ventos quoque, **nate**, timeto, / Quaque **ferent** aurae, vela secunda dato.'"	"fero; natis-natus-no"	9.16
340	"stat. ach. 1.340"	"**nate**, **feres** comitesque modis imitabere fictis,"	"ov. ars.2.401"	"Audierat laurumque manu vittasque **ferentem** / Pro **nata** Chrysen non valuisse sua:"	"natus; fero"	9.56
341	"stat. ach. 1.340"	"**nate**, **feres** comitesque modis imitabere fictis,"	"ov. ars.2.655"	"**Ferre** novae **nares** taurorum terga recusant: / Adsiduo domitas tempore fallit odor."	"no; fero"	9.53
342	"stat. ach. 1.340"	"**nate**, feres comitesque **modis** imitabere fictis,"	"ov. her.18.147"	"Parte egeo nulla; fiat **modo** copia **nandi**, / Idem navigium, navita, vector ero!"	"no; modus"	9.18
343	"stat. ach. 1.341"	"nete suspectum molli **non** **misceat** aulae"	"ov. ars.1.663"	"Quis sapiens blandis **non** **misceat** oscula verbis? / Illa licet **non** det, **non** data sume tamen."	"misceo; non"	9.17
344	"stat. ach. 1.341"	"nete suspectum molli **non** **misceat** aulae"	"ov. her.16.5"	"Ille quidem lateat malim, dum tempora dentur / Laetitiae **mixtos** **non** habitura metus,"	"misceo; non"	9.76
345	"stat. ach. 1.341"	"nete **suspectum** molli **non** misceat aulae"	"ov. her.19.147"	"Nobilis ille quidem est et clarus origine, sed **non** / A tibi **suspecto** ducit Ulixe genus."	"suspicio; non"	9.20
346	"stat. ach. 1.343"	"**dicit** et admoto **non** distat comere tactu,"	"ov. am.3.3.45"	"Ipse ego iurarem verum iurare puellas / Et **non** de tetricis **dicerer** esse deus."	"non; dico"	9.06
347	"stat. ach. 1.343"	"**dicit** et admoto **non** distat comere tactu,"	"ov. rem.381"	"Callimachi numeris **non** est **dicendus** Achilles, / Cydippe **non** est oris, Homere, tui."	"dico; non"	9.20
348	"stat. ach. 1.343"	"dicit et admoto **non** distat comere **tactu**,"	"ov. rem.415"	"Dum piget, et malis nullam **tetigisse** puellam, / **Tacturusque** tibi **non** videare diu,"	"tango; non"	9.36
349	"stat. ach. 1.343"	"dicit et **admoto** **non** distat comere tactu,"	"ov. ars.3.133"	"Munditiis capimur: **non** sint sine lege capilli: / **Admotae** formam dantque negantque manus."	"non; admoueo"	9.06
350	"stat. ach. 1.343"	"dicit et admoto **non** distat comere **tactu**,"	"ov. her.7.129"	"Pone deos et quae **tangendo** sacra profanas! / **Non** bene caelestis inpia dextra colit."	"non; tango"	9.06
351	"stat. ach. 1.343"	"**dicit** et admoto **non** distat comere tactu,"	"ov. her.14.13"	"**Non** tamen, ut **dicant** morientia 'paenitet!' ora, / Efficiet. **non** est, quam piget esse, pia."	"dico; non"	9.06
352	"stat. ach. 1.345"	"ad patrem fratremque **redit**, comes haeret **eunti**"	"ov. ars.1.93"	"Ut **redit** **itque** frequens longum formica per agmen, / Granifero solitum cum vehit ore cibum,"	"eo; redeo"	9.14
353	"stat. ach. 1.345"	"ad patrem fratremque redit, **comes** haeret **eunti**"	"ov. ars.1.301"	"**It** **comes** armentis, nec **ituram** cura moratur / Coniugis, et Minos a bove victus erat. "	"come-comes-comis-como; eo"	9.50
354	"stat. ach. 1.345"	"ad patrem fratremque **redit**, comes haeret **eunti**"	"ov. her.6.111"	"Vir meus hinc **ieras**: cur non meus inde **redisti**? / Sim reducis coniunx, sicut **euntis** eram! "	"redeo; eo"	9.23
355	"stat. ach. 1.345"	"ad patrem **fratremque** **redit**, comes haeret **eunti**"	"ov. her.15.117"	"Gaudet et e nostro crescit maerore Charaxus / **Frater**, et ante oculos **itque** **reditque** meos,"	"frater; redeo; eo"	9.69
356	"stat. ach. 1.345"	"ad patrem fratremque **redit**, comes haeret **eunti**"	"ov. her.17.157"	"Aut mihi sic visum est. ego, cum dubitaret an **iret**, / 'Quam primum,' dixi, 'fac **rediturus** **eas**!'"	"eo; redeo"	9.31
357	"stat. ach. 1.345"	"**ad** patrem fratremque **redit**, comes haeret eunti"	"ov. her.19.169"	"Atque ita quisque suas iterum **redeamus** **ad** urbes; / Exiguum, sed plus quam nihil illud erit!"	"ad; redeo"	9.29
358	"stat. ach. 1.348"	"deducit sparsosque **tumet** **componere** crines."	"ov. ars.3.259"	"Cum mare **compositum** est, securus navita cessat: / Cum **tumet**, auxiliis adsidet ille suis."	"compono; tumeo"	9.38
359	"stat. ach. 1.351"	"nonne **vides**, ut **torva** genas aequandaque fratri? —"	"ov. ars.2.453"	"Quem **videat** lacrimans, quem **torvis** spectet ocellis, / Quo sine non possit vivere, posse velit."	"uideo; toruus"	9.36
360	"stat. ach. 1.352"	"tradimus: **arma** umeris **arcumque** animosa petebat"	"ov. am.1.15.27"	"Donec erunt ignes **arcusque** Cupidinis **arma**, / Discentur numeri, culte Tibulle, tui;"	"arcus; arma-armo"	9.31
361	"stat. ach. 1.352"	"tradimus: arma umeris **arcumque** animosa **petebat**"	"ov. rem.435"	"Adtrahat ille puer contentos fortius **arcus**: / Saucia maiorem turba **petetis** opem."	"arcus; peto"	9.16
362	"stat. ach. 1.352"	"**tradimus**: **arma** umeris arcumque animosa petebat"	"ov. ars.3.45"	"Tum mihi 'Quid miserae' dixit 'meruere puellae? / **Traditur** **armatis** vulgus inerme viris."	"armo; trado"	9.60
363	"stat. ach. 1.352"	"tradimus: arma umeris **arcumque** **animosa** petebat"	"ov. her.20.115"	"Parce movere feros **animosae** virginis **arcus**; / Mitis adhuc fieri, si patiare, potest."	"animosus; arcus"	9.63
364	"stat. ach. 1.354"	"**sed** mihi curarum **satis** est pro stirpe virili:"	"ov. am.2.5.25"	"Qualia non fratri tulerit germana **severo**, / **Sed** tulerit cupido mollis amica viro;"	"sero; sed"	9.30
365	"stat. ach. 1.355"	"haec calathos et sacra **ferat**, tu **frange** regendo"	"ov. am.3.9.7"	"Ecce, puer Veneris **fert** eversamque pharetram / Et **fractos** arcus et sine luce facem;"	"fero; frango"	9.21
366	"stat. ach. 1.355"	"haec calathos et **sacra** ferat, tu frange **regendo**"	"ov. her.7.151"	"Ilion in Tyriam transfer felicius urbem / Resque loco **regis** sceptraque **sacra** tene!"	"sacer-sacro-sacrum; rego"	9.10
367	"stat. ach. 1.356"	"indocilem sexuque **tene**, **dum** nubilis aetas"	"ov. ars.3.563"	"Effuge rivalem: vinces, **dum** sola **tenebis**; / Non bene cum sociis regna Venusque manent."	"dum; teneo"	9.48
368	"stat. ach. 1.361"	"**vidisti** modo **vela** Phrygum: iam mutua iura"	"ov. her.2.99"	"Expectem, qui me numquam **visurus** abisti? / Expectem pelago **vela** negata meo? "	"uideo; uela-uelo-uelum"	9.13
369	"stat. ach. 1.361"	"**vidisti** modo vela Phrygum: **iam** mutua **iura**"	"ov. her.15.41"	"At mea cum legerem, sat **iam** formosa **videbar**; / Unam **iurabas** usque decere loqui."	"iuro; iam; uideo"	9.03
370	"stat. ach. 1.361"	"vidisti modo **vela** **Phrygum**: **iam** mutua iura"	"ov. her.17.199"	"Adde, quod, ut cupias constans in amore manere, / Non potes. expediunt **iam** tua **vela** **Phryges**;"	"iam; uela-uelo-uelum; phryges"	9.83
371	"stat. ach. 1.363"	"**Accedit** **dictis** pater ingenioque parentis"	"ov. ars.1.709"	"Vir prior **accedat**, vir verba precantia **dicat**: / Excipiet blandas comiter illa preces."	"dico; accedo"	9.30
372	"stat. ach. 1.365"	"accipit; **ultro** etiam veneratur **supplice** dextra"	"ov. am.2.5.49"	"Qui modo saevus eram, **supplex** **ultroque** rogavi, / Oscula ne nobis deteriora daret."	"supplex; ulter-ultro"	9.44
373	"stat. ach. 1.367"	"Scyriadum cessat nimio **defigere** **visu**"	"ov. am.2.8.15"	"Ut tamen iratos in te **defixit** ocellos, / **Vidi** te totis erubuisse genis;"	"defigo; uideo"	9.00
374	"stat. ach. 1.369"	"emineat **quantumque** umeros ac **pectora** **fundat**,"	"ov. her.3.49"	"Vidi, **quantus** erat, **fusum** tellure cruenta / **Pectora** iactantem sanguinolenta virum. "	"quantus; fundo; pectus"	9.33
375	"stat. ach. 1.373"	"**nubila**, iam longum **caeloque** domoque gregatae,"	"ov. am.1.8.9"	"Cum voluit, toto glomerantur **nubila** **caelo**; / Cum voluit, puro fulget in orbe dies."	"nubila-nubilum-nubilus; caelo-caelum-caelus"	9.40
376	"stat. ach. 1.374"	"si iunxit pinnas diversoque **hospita** **tractu**"	"ov. her.6.51"	"Certa fui primo (sed me mala fata **trahebant**) / **Hospita** feminea pellere castra manu;"	"hospita-hospitus; traho"	9.52
377	"stat. ach. 1.374"	"**si** **iunxit** pinnas diversoque hospita tractu"	"ov. her.8.35"	"Cum tibi nubebam, nulli mea taeda nocebat; / **Si** **iungar** Pyrrho, tu mihi laesus eris."	"iungo; si"	9.76
378	"stat. ach. 1.375"	"venit avis, cunctae **primum** **mirantur** et horrent:"	"ov. am.2.11.1"	"**Prima** malas docuit **mirantibus** aequoris undis / Peliaco pinus vertice caesa vias,"	"primus; miror"	9.33
379	"stat. ach. 1.375"	"**venit** avis, **cunctae** **primum** mirantur et horrent:"	"ov. ars.1.269"	"**Prima** tuae menti **veniat** fiducia, **cunctas** / Posse capi; capies, tu modo tende plagas."	"uenio; primus; cunctus"	9.13
380	"stat. ach. 1.375"	"venit **avis**, **cunctae** primum mirantur et horrent:"	"ov. her.12.77"	"Per mala nostra precor, quorum potes esse levamen, / Per genus, et numen **cuncta** videntis **avi**,"	"cunctus; auis-auus"	9.78
381	"stat. ach. 1.375"	"**venit** avis, **cunctae** **primum** mirantur et horrent:"	"ov. her.18.53"	"Interea, dum **cuncta** negant **ventique** fretumque, / Mente agito furti tempora **prima** mei."	"primus; cunctus; uenio"	9.21
382	"stat. ach. 1.375"	"venit avis, **cunctae** primum **mirantur** et horrent:"	"ov. her.21.97"	"Et modo porticibus spatior modo munera regum / **Miror** et in **cunctis** stantia signa locis; "	"cunctus; miror"	9.32
383	"stat. ach. 1.377"	"paulatim **fecere** **suam** plausuque secundo"	"ov. am.1.7.43"	"Denique, si tumidi ritu torrentis agebar, / Caecaque me praedam **fecerat** ira **suam**,"	"facio; suo-suus"	9.01
384	"stat. ach. 1.378"	"circueunt hilares et ad **alta** cubilia **ducunt**."	"ov. am.3.13.13"	"**Ducuntur** niveae populo plaudente iuvencae, / Quas **aluit** campis herba Falisca suis,"	"duco; alo"	9.22
385	"stat. ach. 1.378"	"circueunt hilares et **ad** alta cubilia **ducunt**."	"ov. ars.2.497"	"Is mihi 'Lascivi' dixit 'praeceptor Amoris, / **Duc**, age, discipulos **ad** mea templa tuos,"	"ad; duco"	9.07
386	"stat. ach. 1.380"	"**dum** repetit **monitus** arcanaque murmura figit"	"ov. ars.2.65"	"**Dum** **monet**, aptat opus puero, monstratque moveri, / Erudit infirmas ut sua mater aves."	"dum; moneo"	9.50
387	"stat. ach. 1.381"	"auribus et tacito **dat** **verba** novissima vultu,"	"ov. am.2.19.49"	"Multa diuque tuli; speravi saepe futurum, / Cum bene servasses, ut bene **verba** **darem**."	"uerbum; do"	9.73
388	"stat. ach. 1.381"	"auribus et tacito **dat** verba **novissima** vultu,"	"ov. am.3.2.57"	"**Daque** **novae** mentem dominae! patiatur amari! / Adnuit et motu signa secunda **dedit**."	"do; nouus"	9.07
389	"stat. ach. 1.381"	"auribus et **tacito** dat **verba** novissima vultu,"	"ov. am.3.11a.23"	"Quid iuvenum **tacitos** inter convivia nutus / **Verbaque** conpositis dissimulata notis?"	"taceo-tacitus; uerbum"	9.17
390	"stat. ach. 1.381"	"auribus et **tacito** dat **verba** novissima **vultu**,"	"ov. ars.1.573"	"Atque oculos oculis spectare fatentibus ignem: / Saepe **tacens** vocem **verbaque** **vultus** habet."	"uerbum; uultus; taceo"	9.03
391	"stat. ach. 1.381"	"**auribus** et tacito dat **verba** novissima vultu,"	"ov. ars.2.159"	"Blanditias molles **auremque** iuvantia **verba** / Adfer, ut adventu laeta sit illa tuo."	"uerbum; auris"	9.12
392	"stat. ach. 1.381"	"**auribus** et tacito **dat** verba novissima vultu,"	"ov. her.17.223"	"Purpura nempe mihi pretiosaque texta **dabuntur**, / Congestoque **auri** pondere dives ero!"	"do; auris"	9.22
393	"stat. ach. 1.382"	"tunc excepta freto **longe** **cervice** **reflexa**"	"ov. ars.3.779"	"Strata premat genibus, paulum **cervice** **reflexa**, / Femina per **longum** conspicienda latus."	"ceruix; reflecto; longus"	9.81
394	"stat. ach. 1.382"	"tunc excepta **freto** **longe** cervice reflexa"	"ov. her.18.27"	"His ego si vidi mulcentem pectora somnum / Noctibus, insani sit mora **longa** **freti**!"	"longus; fretum-fretus"	9.73
395	"stat. ach. 1.383"	"abnatat et **blandis** adfatur litora **votis**:"	"ov. am.2.11.53"	"Omnia pro veris credam, sint ficta licebit ---  / Cur ego non **votis** **blandiar** ipse meis?"	"blandior; uotum-uoueo"	9.46
396	"stat. ach. 1.384"	"“cara mihi tellus, **magnae** cui pignora **curae**"	"ov. her.20.197"	"Non agitur de me; **cura** **maiore** laboro. / Anxia sunt causa pectora nostra tua."	"cura; magnus"	9.39
397	"stat. ach. 1.386"	"sis felix taceasque, **precor**, **quo** **more** tacebat"	"ov. am.1.4.27"	"Tange manu mensam, tangunt **quo** **more** **precantes**, / Optabis merito cum mala multa viro."	"morior-morum-morus-mos; precor; quo"	9.56
398	"stat. ach. 1.387"	"**Creta** Rheae: te longus **honos** aeternaque cingent"	"ov. am.2.2.39"	"Sic tibi semper **honos**, sic alta peculia **crescent**. / Haec fac, in exiguo tempore liber eris."	"honor; cresco"	9.11
